Date,High,Low,Open,Close,Volume,Adj Close
2018-01-03,2152.969970703125,2111.239990234375,2111.239990234375,2152.969970703125,0.0,2152.969970703125
2018-01-04,2197.60009765625,2153.8701171875,2153.8701171875,2197.60009765625,0.0,2197.60009765625
2018-01-05,2207.409912109375,2188.35009765625,2196.68994140625,2207.409912109375,0.0,2207.409912109375
2018-01-09,2242.8701171875,2211.39990234375,2211.39990234375,2225.389892578125,0.0,2225.389892578125
2018-01-10,2233.6298828125,2213.77001953125,2227.330078125,2232.27001953125,0.0,2232.27001953125
2018-01-11,2246.820068359375,2221.610107421875,2232.18994140625,2246.449951171875,0.0,2246.449951171875
2018-01-12,2262.3798828125,2234.419921875,2245.699951171875,2262.3798828125,0.0,2262.3798828125
2018-01-15,2280.169921875,2259.659912109375,2268.010009765625,2261.530029296875,0.0,2261.530029296875
2018-01-16,2265.639892578125,2232.919921875,2262.090087890625,2257.889892578125,0.0,2257.889892578125
2018-01-17,2277.889892578125,2231.699951171875,2250.7099609375,2277.889892578125,0.0,2277.889892578125
2018-01-18,2299.639892578125,2279.340087890625,2279.340087890625,2297.469970703125,0.0,2297.469970703125
2018-01-19,2306.7900390625,2273.239990234375,2298.070068359375,2286.330078125,0.0,2286.330078125
2018-01-22,2308.610107421875,2285.320068359375,2286.0400390625,2308.610107421875,0.0,2308.610107421875
2018-01-24,2306.989990234375,2283.199951171875,2297.68994140625,2306.989990234375,0.0,2306.989990234375
2018-01-25,2328.47998046875,2307.6201171875,2311.56005859375,2320.030029296875,0.0,2320.030029296875
2018-01-26,2317.14990234375,2281.7099609375,2317.14990234375,2295.260009765625,0.0,2295.260009765625
2018-01-29,2303.489990234375,2280.919921875,2295.340087890625,2284.27001953125,0.0,2284.27001953125
2018-01-30,2301.97998046875,2264.159912109375,2276.3701171875,2280.360107421875,0.0,2280.360107421875
2018-01-31,2295.8798828125,2266.949951171875,2278.830078125,2289.989990234375,0.0,2289.989990234375
2018-02-01,2313.2099609375,2288.31005859375,2292.219970703125,2302.570068359375,0.0,2302.570068359375
2018-02-02,2309.60009765625,2272.840087890625,2303.06005859375,2281.840087890625,0.0,2281.840087890625
2018-02-05,2281.969970703125,2255.429931640625,2272.669921875,2276.85009765625,0.0,2276.85009765625
2018-02-06,2258.7900390625,2222.85009765625,2233.31005859375,2238.239990234375,0.0,2238.239990234375
2018-02-07,2267.35009765625,2247.989990234375,2247.989990234375,2254.639892578125,0.0,2254.639892578125
2018-02-08,2259.39990234375,2227.239990234375,2248.97998046875,2227.239990234375,0.0,2227.239990234375
2018-02-09,2217.889892578125,2181.9599609375,2209.669921875,2197.1201171875,0.0,2197.1201171875
2018-02-12,2229.81005859375,2206.280029296875,2208.97998046875,2220.1201171875,0.0,2220.1201171875
2018-02-13,2250.6298828125,2220.68994140625,2225.7099609375,2250.6298828125,0.0,2250.6298828125
2018-02-14,2259.06005859375,2232.9599609375,2252.949951171875,2257.949951171875,0.0,2257.949951171875
