Date,High,Low,Open,Close,Volume,Adj Close
2018-01-01,112.69000244140625,112.66999816894531,112.68000030517578,112.66600036621094,0.0,112.66600036621094
2018-01-02,112.78800201416016,112.07499694824219,112.7699966430664,112.7699966430664,0.0,112.7699966430664
2018-01-03,112.48500061035156,112.19300079345703,112.26399993896484,112.24400329589844,0.0,112.24400329589844
2018-01-04,112.85399627685547,112.50700378417969,112.60600280761719,112.60700225830078,0.0,112.60700225830078
2018-01-05,113.28900146484375,112.73100280761719,112.79000091552734,112.78299713134766,0.0,112.78299713134766
2018-01-08,113.37000274658203,112.89299774169922,113.1510009765625,113.15399932861328,0.0,113.15399932861328
2018-01-09,113.17400360107422,112.37000274658203,113.17400360107422,113.14099884033203,0.0,113.14099884033203
2018-01-10,112.7699966430664,111.28099822998047,112.7699966430664,112.75499725341797,0.0,112.75499725341797
2018-01-11,111.87100219726562,111.33399963378906,111.4260025024414,111.44400024414062,0.0,111.44400024414062
2018-01-12,111.66999816894531,111.00299835205078,111.28900146484375,111.29399871826172,0.0,111.29399871826172
2018-01-15,111.16999816894531,110.49299621582031,111.16999816894531,111.0999984741211,0.0,111.0999984741211
2018-01-16,110.9729995727539,110.60199737548828,110.62799835205078,110.58100128173828,0.0,110.58100128173828
2018-01-17,110.90899658203125,110.20800018310547,110.34700012207031,110.38800048828125,0.0,110.38800048828125
2018-01-18,111.4739990234375,110.73600006103516,111.34100341796875,111.3759994506836,0.0,111.3759994506836
2018-01-19,111.10600280761719,110.50499725341797,111.00499725341797,111.0260009765625,0.0,111.0260009765625
2018-01-22,111.14800262451172,110.61399841308594,110.6969985961914,110.68399810791016,0.0,110.68399810791016
2018-01-23,111.16000366210938,110.25599670410156,110.9739990234375,110.96600341796875,0.0,110.96600341796875
2018-01-24,110.29199981689453,109.00900268554688,110.12300109863281,110.10700225830078,0.0,110.10700225830078
2018-01-25,109.46199798583984,108.58999633789062,109.30599975585938,109.32599639892578,0.0,109.32599639892578
2018-01-26,109.75499725341797,108.33599853515625,109.66200256347656,109.7040023803711,0.0,109.7040023803711
2018-01-29,109.18900299072266,108.51100158691406,108.64800262451172,108.63899993896484,0.0,108.63899993896484
2018-01-30,109.19499969482422,108.42500305175781,108.95800018310547,108.9260025024414,0.0,108.9260025024414
2018-01-31,109.4209976196289,108.5999984741211,108.75599670410156,108.73200225830078,0.0,108.73200225830078
2018-02-01,109.74400329589844,109.11399841308594,109.17900085449219,109.20099639892578,0.0,109.20099639892578
2018-02-02,110.46700286865234,109.30400085449219,109.38700103759766,109.40599822998047,0.0,109.40599822998047
2018-02-05,110.25399780273438,109.66899871826172,110.02200317382812,110.03500366210938,0.0,110.03500366210938
2018-02-06,109.6259994506836,108.47100067138672,109.01300048828125,109.09500122070312,0.0,109.09500122070312
2018-02-07,109.6510009765625,108.9260025024414,109.61900329589844,109.62699890136719,0.0,109.62699890136719
2018-02-08,109.7760009765625,108.89700317382812,109.13099670410156,109.19599914550781,0.0,109.19599914550781
2018-02-09,109.28600311279297,108.44400024414062,108.5770034790039,108.52899932861328,0.0,108.52899932861328
2018-02-12,108.78600311279297,108.45500183105469,108.78600311279297,108.80000305175781,0.0,108.80000305175781
2018-02-13,108.75299835205078,107.43399810791016,108.67400360107422,108.69000244140625,0.0,108.69000244140625
2018-02-14,107.88600158691406,106.7239990234375,107.75900268554688,107.76399993896484,0.0,107.76399993896484
2018-02-15,106.8740005493164,106.19400024414062,106.59200286865234,106.58699798583984,0.0,106.58699798583984
2018-02-16,106.37000274658203,105.55799865722656,106.05999755859375,106.11100006103516,0.0,106.11100006103516
2018-02-19,106.71299743652344,106.0979995727539,106.2699966430664,106.26100158691406,0.0,106.26100158691406
2018-02-20,107.34600067138672,106.6449966430664,106.7239990234375,106.70899963378906,0.0,106.70899963378906
2018-02-21,107.88899993896484,107.3030014038086,107.37300109863281,107.38099670410156,0.0,107.38099670410156
2018-02-22,107.75700378417969,106.64900207519531,107.62999725341797,107.55500030517578,0.0,107.55500030517578
2018-02-23,107.11399841308594,106.52300262451172,106.84500122070312,106.81400299072266,0.0,106.81400299072266
2018-02-26,107.06300354003906,106.38300323486328,107.052001953125,107.0739974975586,0.0,107.0739974975586
