Date,High,Low,Close,Open,Volume,Adj Close
2022-06-13,24359.95,23846.06,23972.43,24226.93,595910000.0,23972.43
2022-06-10,25835.72,24673.08,24680.41,25833.96,831610000.0,24680.41
2022-06-09,26437.13,25866.45,25998.15,26333.78,439660000.0,25998.15
2022-06-08,26709.94,26368.73,26495.55,26681.14,336580000.0,26495.55
2022-06-07,26708.77,26451.35,26628.89,26699.94,364750000.0,26628.89
2022-06-06,26914.15,26611.14,26826.7,26611.14,318400000.0,26826.7
2022-06-03,26847.48,26364.63,26417.59,26838.53,397030000.0,26417.59
2022-06-02,26713.24,26553.12,26691.32,26637.51,314300000.0,26691.32
2022-06-01,26967.75,26484.77,26535.33,26929.38,506490000.0,26535.33
2022-05-31,27068.73,26709.89,26768.82,27014.15,1010000000.0,26768.82
2022-05-30,27117.88,26951.81,27089.95,27021.32,747600000.0,27089.95
2022-05-27,26898.83,26684.97,26875.59,26861.09,386610000.0,26875.59
2022-05-26,26792.97,26406.47,26765.92,26476.15,491930000.0,26765.92
2022-05-25,26481.01,26015.15,26437.71,26270.17,530280000.0,26437.71
2022-05-24,26278.26,25980.37,26046.37,26079.89,467470000.0,26046.37
2022-05-23,26332.39,25955.91,26332.39,26230.28,481610000.0,26332.39
2022-05-20,26757.86,26226.07,26286.22,26433.41,527360000.0,26286.22
2022-05-19,26265.85,25896.41,26265.85,26076.78,500320000.0,26265.85
2022-05-18,26625.46,26275.33,26300.68,26571.59,518549999.99999994,26300.68
2022-05-17,26701.86,26377.69,26532.2,26434.83,514580000.00000006,26532.2
2022-05-16,26352.66,26050.59,26226.67,26177.57,438250000.0,26226.67
2022-05-13,26244.58,25831.09,26244.58,25920.21,526860000.0,26244.58
2022-05-12,25844.67,25343.35,25707.08,25433.66,575170000.0,25707.08
2022-05-11,25868.34,25259.81,25868.34,25388.75,577740000.0,25868.34
2022-05-10,25493.4,25123.52,25171.23,25189.41,601320000.0,25171.23
2022-05-09,25695.15,24920.16,24920.16,25571.35,520679999.99999994,24920.16
2022-05-06,25986.64,25508.31,25636.75,25878.93,617530000.0,25636.75
2022-05-05,26688.18,25893.86,25948.9,26595.6,671010000.0,25948.9
2022-05-04,26541.84,26118.76,26125.34,26510.97,509020000.0,26125.34
2022-05-03,26483.66,26201.54,26483.66,26290.51,514880000.0,26483.66
2022-05-02,26376.3,25547.38,26103.23,26299.06,498540000.0,26103.23
2022-04-29,26674.5,26389.58,26513.24,26568.65,467270000.0,26513.24
2022-04-28,26500.16,26070.91,26298.4,26275.99,479500000.0,26298.4
2022-04-27,26121.96,25519.3,26054.07,25941.24,540610000.0,26054.07
2022-04-26,26427.55,25917.28,25917.28,26427.55,553360000.0,25917.28
2022-04-25,26387.52,25988.54,26172.2,26161.11,579790000.0,26172.2
2022-04-22,26889.82,26548.63,26568.36,26736.64,585820000.0,26568.36
2022-04-21,27304.88,27111.94,27113.64,27164.64,494750000.0,27113.64
2022-04-20,27212.57,26875.88,27162.6,26929.73,463520000.0,27162.6
2022-04-19,26935.69,26596.9,26889.95,26839.71,514830000.00000006,26889.95
2022-04-14,27204.0,26925.43,27123.32,27039.36,511350000.0,27123.32
2022-04-13,26973.25,26748.39,26973.25,26834.19,540570000.0,26973.25
2022-04-12,27052.54,26558.67,26912.73,26690.94,571170000.0,26912.73
2022-04-11,27222.64,26841.43,26997.05,27019.91,496980000.0,26997.05
2022-04-08,27096.29,26876.52,27069.64,26911.57,677380000.0,27069.64
2022-04-07,27163.34,26507.5,26531.82,26758.0,635840000.0,26531.82
2022-04-06,27290.9,26402.44,26673.18,27195.97,805690000.0,26673.18
2022-04-05,27573.99,27133.5,27234.02,27450.97,657160000.0,27234.02
2022-04-04,27517.68,27173.39,27457.61,27495.18,650800000.0,27457.61
2022-04-01,27578.44,27225.31,27443.53,27335.85,788460000.0,27443.53
2022-03-31,27693.31,27297.28,27297.28,27664.89,926170000.0,27297.28
2022-03-30,27676.39,27367.37,27623.76,27542.95,1050000000.0,27623.76
2022-03-29,27812.9,27196.49,27627.68,27302.69,934330000.0,27627.68
2022-03-28,27368.99,26848.08,26976.21,26861.99,810770000.0,26976.21
2022-03-25,26939.39,26581.4,26812.59,26680.89,901050000.0,26812.59
2022-03-24,26796.46,26536.93,26637.2,26632.95,1160000000.0,26637.2
2022-03-23,26935.59,26486.79,26569.24,26935.59,653150000.0,26569.24
2022-03-22,26875.58,26651.77,26821.92,26683.72,535650000.0,26821.92
2022-03-21,26776.36,26447.49,26563.59,26447.49,672310000.0,26563.59
2022-03-18,26535.23,26073.8,26496.03,26479.85,1090000000.0,26496.03
2022-03-17,26733.2,26095.35,26386.93,26647.94,948650000.0,26386.93
2022-03-16,26703.99,26183.03,26535.77,26238.75,1040000000.0,26535.77
2022-03-15,25776.67,25092.32,25673.82,25414.06,789810000.0,25673.82
2022-03-14,25822.65,25425.91,25627.18,25496.41,1000000000.0,25627.18
2022-03-11,25889.94,24897.82,25195.16,25159.33,1170000000.0,25195.16
2022-03-10,26137.68,24935.01,24992.82,26091.06,1200000000.0,24992.82
2022-03-09,26030.29,24861.18,26030.29,24947.63,1240000000.0,26030.29
2022-03-08,25081.47,23894.14,24375.15,23894.14,1390000000.0,24375.15
2022-03-07,24807.54,22971.61,24180.63,23904.06,2009999999.9999998,24180.63
2022-03-04,25891.35,24529.83,24529.83,25880.05,1590000000.0,24529.83
2022-03-03,27010.45,26102.41,26140.23,26860.84,1310000000.0,26140.23
2022-03-02,26972.15,26199.55,26793.13,26508.31,990920000.0,26793.13
2022-03-01,27948.15,26604.32,26604.32,27707.26,1100000000.0,26604.32
2022-02-28,27788.25,27234.84,27720.92,27462.92,955280000.0,27720.92
2022-02-25,28113.18,27044.7,28080.04,27399.31,999060000.0,28080.04
2022-02-24,27772.41,26709.83,27121.73,27681.79,1330000000.0,27121.73
2022-02-23,28742.14,28241.81,28264.85,28504.8,568550000.0,28264.85
2022-02-22,28560.74,27589.31,28372.57,27589.31,890950000.0,28372.57
2022-02-21,29096.2,28169.98,28379.25,29068.09,518880000.0,28379.25
2022-02-18,29238.4,28799.5,28888.17,29154.39,467530000.0,28888.17
2022-02-17,29436.38,28955.52,29057.08,29358.5,644980000.0,29057.08
2022-02-16,29591.84,29194.57,29377.17,29485.73,590390000.0,29377.17
2022-02-15,29385.02,28663.56,29376.89,28693.4,686590000.0,29376.89
2022-02-14,28845.73,28200.94,28767.51,28680.89,939730000.0,28767.51
2022-02-11,29440.94,29118.13,29356.46,29228.67,721080000.0,29356.46
2022-02-10,29745.59,29333.72,29579.14,29604.16,829660000.0,29579.14
2022-02-09,29509.72,28983.85,29509.72,28983.85,786250000.0,29509.72
2022-02-08,29007.04,28530.37,28741.63,28688.24,723390000.0,28741.63
2022-02-07,29125.59,28498.09,28675.29,29102.2,689500000.0,28675.29
2022-02-04,29666.6,28886.38,28975.22,29662.36,690830000.0,28975.22
2022-02-03,29812.9,29464.48,29484.15,29808.62,587890000.0,29484.15
2022-02-02,30009.37,29773.55,29828.85,29788.88,741520000.0,29828.85
2022-02-01,29664.54,29418.22,29664.54,29434.49,855000000.0,29664.54
2022-01-31,29466.14,29037.57,29215.86,29466.14,899880000.0,29215.86
2022-01-28,29264.72,28656.32,28939.83,29244.64,677510000.0,28939.83
2022-01-27,29442.76,28612.31,29283.0,28651.99,730120000.0,29283.0
2022-01-26,29054.23,28551.05,29005.77,28573.79,720430000.0,29005.77
2022-01-25,28630.91,28091.01,28355.25,28537.55,641820000.0,28355.25
2022-01-24,29411.26,28129.17,28307.66,29308.46,814600000.0,28307.66
2022-01-21,29772.03,29232.24,29496.41,29629.02,641690000.0,29496.41
2022-01-20,30052.14,29788.38,30052.14,29900.23,706140000.0,30052.14
2022-01-19,30038.4,29673.0,29835.23,29772.38,715170000.0,29835.23
2022-01-18,30071.84,29759.12,29935.73,30069.35,705880000.0,29935.73
2022-01-17,30204.38,30058.19,30189.34,30158.01,493730000.0,30189.34
2022-01-14,30215.42,29895.72,30019.19,30085.27,548340000.0,30019.19
2022-01-13,30406.19,30177.22,30340.42,30191.99,468640000.0,30340.42
2022-01-12,30243.5,30030.42,30224.11,30212.49,665450000.0,30224.11
2022-01-11,30159.65,29951.22,30043.45,30043.2,428450000.0,30043.45
2022-01-10,30349.85,29743.9,29821.47,30330.69,570800000.0,29821.47
2022-01-07,30412.35,30001.07,30166.97,30357.82,673210000.0,30166.97
2022-01-06,30528.04,30173.14,30227.98,30314.49,704450000.0,30227.98
2022-01-05,30808.5,30563.32,30764.35,30617.87,741100000.0,30764.35
2022-01-04,30703.85,30371.4,30567.5,30515.18,888090000.0,30567.5
2022-01-03,30387.1,30007.42,30335.04,30007.42,1260000000.0,30335.04
2021-12-30,30006.13,29903.15,29941.89,29949.83,290960000.0,29941.89
2021-12-29,30051.34,29842.62,29938.13,30047.63,311400000.0,29938.13
2021-12-28,30088.75,29846.76,30031.87,29846.76,355520000.0,30031.87
2021-12-27,29820.14,29467.05,29800.72,29481.46,318260000.0,29800.72
2021-12-23,29562.09,29358.87,29558.28,29435.22,329560000.0,29558.28
2021-12-22,29377.15,29074.96,29377.15,29185.85,453280000.0,29377.15
2021-12-21,29166.69,28798.92,29166.69,28936.92,482540000.0,29166.69
2021-12-20,28734.91,28246.46,28669.46,28475.31,630020000.0,28669.46
2021-12-17,29202.13,28854.13,29120.89,29114.94,729060000.0,29120.89
2021-12-16,29592.01,29245.28,29308.48,29592.01,623380000.0,29308.48
2021-12-15,29325.82,29138.28,29194.96,29190.88,571940000.0,29194.96
2021-12-14,29296.35,29050.13,29079.77,29195.1,556960000.0,29079.77
2021-12-13,29521.05,29060.75,29092.82,29361.14,551570000.0,29092.82
2021-12-10,29466.83,29225.9,29284.12,29225.9,502630000.0,29284.12
2021-12-09,29487.7,29264.93,29388.34,29366.74,635590000.0,29388.34
2021-12-08,29749.07,29321.59,29321.59,29624.32,504660000.0,29321.59
2021-12-07,29749.24,29259.89,29723.17,29259.89,575940000.0,29723.17
2021-12-06,29047.72,28541.39,29018.88,28671.94,641210000.0,29018.88
2021-12-03,28805.68,28326.03,28438.83,28751.41,573540000.0,28438.83
2021-12-02,28767.8,28387.23,28515.74,28641.2,635970000.0,28515.74
2021-12-01,28970.54,28484.58,28919.63,28547.07,682120000.0,28919.63
2021-11-30,28589.02,27991.89,28311.06,28153.78,942140000.0,28311.06
2021-11-29,28845.46,28467.49,28543.26,28714.93,728110000.0,28543.26
2021-11-26,28896.8,28321.48,28321.48,28775.51,1140000000.0,28321.48
2021-11-25,29839.58,29575.42,29636.68,29755.9,1290000000.0,29636.68
2021-11-24,29686.71,29305.84,29636.32,29542.94,2049999999.9999998,29636.32
2021-11-23,29804.93,29448.9,29466.14,29728.67,1600000000.0,29466.14
2021-11-22,30025.94,29780.64,29959.78,29857.16,2820000000.0,29959.78
2021-11-19,30423.96,29723.35,29915.86,30368.04,1040000000.0,29915.86
2021-11-18,30507.99,30202.95,30268.85,30448.7,514840000.00000006,30268.85
2021-11-17,30543.3,30414.33,30448.43,30489.29,618750000.0,30448.43
2021-11-16,30637.16,30448.14,30449.83,30601.55,644100000.0,30449.83
2021-11-15,30544.0,30345.67,30528.28,30369.19,626060000.0,30528.28
2021-11-12,30400.41,30246.98,30399.72,30314.57,840490000.0,30399.72
2021-11-11,30318.22,30155.68,30294.46,30209.86,430200000.0,30294.46
2021-11-10,30287.47,30085.5,30239.07,30227.94,614300000.0,30239.07
2021-11-09,30430.77,30136.78,30136.78,30375.45,531200000.00000006,30136.78
2021-11-08,30533.71,30422.24,30422.24,30501.13,748920000.0,30422.24
2021-11-05,30561.46,30214.86,30484.56,30215.25,1250000000.0,30484.56
2021-11-04,30211.65,30075.84,30211.65,30168.19,949740000.0,30211.65
2021-11-03,30020.92,29772.24,30020.92,29798.44,503940000.0,30020.92
2021-11-02,29865.33,29721.76,29816.36,29804.34,559450000.0,29816.36
2021-11-01,29929.67,29616.26,29833.2,29625.3,544340000.0,29833.2
2021-10-29,29493.36,29225.54,29477.49,29364.69,713000000.0,29477.49
2021-10-28,29554.24,29373.22,29505.97,29443.34,931120000.0,29505.97
2021-10-27,29591.6,29373.85,29424.27,29527.51,576170000.0,29424.27
2021-10-26,29701.75,29481.45,29624.17,29516.41,541770000.0,29624.17
2021-10-25,29456.86,29224.68,29452.02,29247.92,606140000.0,29452.02
2021-10-22,29332.47,29194.29,29216.93,29235.84,413730000.0,29216.93
2021-10-21,29270.34,29007.95,29171.8,29074.95,534640000.0,29171.8
2021-10-20,29235.58,28860.05,29208.16,28878.88,550900000.0,29208.16
2021-10-19,28984.49,28869.11,28937.82,28903.25,535120000.0,28937.82
2021-10-18,28974.86,28747.38,28865.0,28920.77,553950000.0,28865.0
2021-10-15,29135.68,28937.57,29077.7,29016.4,722300000.0,29077.7
2021-10-14,28890.43,28637.88,28852.99,28675.86,603000000.0,28852.99
2021-10-13,28584.6,28362.92,28501.86,28433.21,485960000.0,28501.86
2021-10-12,28493.51,28064.27,28493.51,28106.15,442830000.0,28493.51
2021-10-11,28540.31,28263.01,28406.4,28489.23,579320000.0,28406.4
2021-10-08,28595.77,28445.77,28548.38,28529.82,664790000.0,28548.38
2021-10-07,28546.15,28241.48,28494.44,28421.55,595500000.0,28494.44
2021-10-06,28288.9,27788.48,28080.28,28288.9,761930000.0,28080.28
2021-10-05,28463.96,28021.56,28463.96,28033.72,854570000.0,28463.96
2021-10-04,28240.6,27925.82,27957.77,28064.81,533820000.00000006,27957.77
2021-10-01,28259.89,27749.36,28139.23,27788.58,628560000.0,28139.23
2021-09-30,28458.38,28054.11,28183.64,28399.93,669160000.0,28183.64
2021-09-29,28334.38,28065.47,28225.51,28216.87,663050000.0,28225.51
2021-09-28,28767.8,28056.33,28056.33,28716.8,756890000.0,28056.33
2021-09-27,28778.46,28572.83,28694.25,28749.8,615100000.0,28694.25
2021-09-24,28670.27,28511.58,28554.11,28627.82,509050000.0,28554.11
2021-09-23,28690.67,28455.77,28685.24,28485.74,626680000.0,28685.24
2021-09-22,28296.01,27986.49,28296.01,28078.37,632460000.0,28296.01
2021-09-21,27988.97,27707.67,27896.11,27748.93,688590000.0,27896.11
2021-09-20,27922.76,27448.34,27581.4,27895.97,890110000.0,27581.4
2021-09-17,28737.37,28268.23,28268.23,28696.28,888950000.0,28268.23
2021-09-16,28670.04,28477.66,28518.61,28477.66,487280000.0,28518.61
2021-09-15,28632.61,28240.35,28319.16,28628.28,547460000.0,28319.16
2021-09-14,28704.93,28489.2,28605.03,28522.85,461720000.0,28605.03
2021-09-13,28617.72,28412.52,28515.49,28413.9,473860000.0,28515.49
2021-09-10,28620.75,28256.32,28296.91,28598.32,535860000.0,28296.91
2021-09-09,28633.13,28255.3,28541.93,28336.65,490700000.0,28541.93
2021-09-08,28702.38,28337.08,28502.66,28591.72,549210000.0,28502.66
2021-09-07,28933.5,28683.74,28719.13,28911.5,377260000.0,28719.13
2021-09-06,28955.52,28780.83,28922.85,28786.47,401590000.0,28922.85
2021-09-03,28917.38,28609.22,28711.79,28882.0,599160000.0,28711.79
2021-09-02,28896.54,28795.58,28884.05,28802.56,486050000.0,28884.05
2021-09-01,29025.49,28712.3,28805.78,28798.42,555170000.0,28805.78
2021-08-31,28819.15,28493.32,28609.59,28658.18,721610000.0,28609.59
2021-08-30,28676.02,28540.64,28625.94,28659.17,1000000000.0,28625.94
2021-08-27,28599.89,28402.02,28597.75,28449.38,532659999.99999994,28597.75
2021-08-26,28639.26,28415.14,28450.86,28555.11,568090000.0,28450.86
2021-08-25,28652.32,28555.35,28652.32,28610.56,572130000.0,28652.32
2021-08-24,28727.32,28467.64,28603.42,28727.32,356130000.0,28603.42
2021-08-23,28733.19,28493.62,28617.75,28663.46,430090000.0,28617.75
2021-08-20,28472.83,28232.49,28449.33,28448.21,503430000.0,28449.33
2021-08-19,28599.58,28240.1,28471.19,28599.58,829830000.0,28471.19
2021-08-18,28948.05,28723.37,28931.05,28775.14,1060000000.0,28931.05
2021-08-17,28877.72,28704.11,28767.77,28877.72,754240000.0,28767.77
2021-08-16,29157.17,28940.46,28998.24,29043.1,342850000.0,28998.24
2021-08-13,29250.98,29104.75,29212.89,29134.03,362940000.0,29212.89
2021-08-12,29142.93,29010.17,29116.68,29052.21,568490000.0,29116.68
2021-08-11,29047.91,28765.7,29027.11,28811.56,838950000.0,29027.11
2021-08-10,28827.89,28679.55,28743.12,28691.01,986320000.0,28743.12
2021-08-09,28686.76,28535.49,28669.48,28535.49,590280000.0,28669.48
2021-08-06,28558.29,28191.39,28515.51,28217.53,545570000.0,28515.51
2021-08-05,28209.65,28022.08,28203.75,28022.08,390180000.0,28203.75
2021-08-04,28074.62,27869.69,28017.04,28007.06,457370000.0,28017.04
2021-08-03,28005.18,27807.02,27877.21,27951.05,455540000.0,27877.21
2021-08-02,28202.56,27884.91,27884.91,28045.61,513530000.0,27884.91
2021-07-30,27999.14,27834.78,27864.44,27911.14,846860000.0,27864.44
2021-07-29,28032.24,27805.82,28004.63,27849.98,718760000.0,28004.63
2021-07-28,27775.45,27526.48,27743.2,27567.0,456580000.0,27743.2
2021-07-27,27732.47,27464.76,27550.77,27696.26,394250000.0,27550.77
2021-07-26,27767.94,27428.65,27767.94,27453.39,445030000.0,27767.94
2021-07-23,27618.53,27357.64,27583.66,27377.13,396580000.0,27583.66
2021-07-22,27429.05,27164.82,27245.38,27211.47,453680000.0,27245.38
2021-07-21,27095.35,26611.99,27080.56,26619.68,567850000.0,27080.56
2021-07-20,26596.97,26170.6,26473.34,26465.58,539120000.0,26473.34
2021-07-19,26925.33,26184.77,26316.32,26918.75,849600000.0,26316.32
2021-07-16,27429.82,27094.25,27206.05,27344.9,566480000.0,27206.05
2021-07-15,27546.8,27255.14,27296.25,27538.86,410560000.0,27296.25
2021-07-14,27778.28,27550.36,27651.77,27574.93,359960000.0,27651.77
2021-07-13,27779.02,27539.84,27617.92,27774.34,500780000.0,27617.92
2021-07-12,27751.25,27405.41,27735.18,27573.65,389800000.0,27735.18
2021-07-09,27525.5,27181.39,27499.96,27182.51,540870000.0,27499.96
2021-07-08,27616.09,26887.03,27069.22,27612.73,837080000.0,27069.22
2021-07-07,27907.17,27636.53,27764.1,27782.34,641340000.0,27764.1
2021-07-06,27923.17,27624.36,27690.74,27921.3,638050000.0,27690.74
2021-07-05,27984.1,27622.45,27913.65,27733.48,476620000.0,27913.65
2021-07-02,27846.89,27687.31,27742.98,27788.87,612510000.0,27742.98
2021-07-01,27845.31,27463.46,27729.52,27688.92,412140000.0,27729.52
2021-06-30,27853.45,27374.81,27531.67,27800.03,538370000.0,27531.67
2021-06-29,27912.43,27690.27,27804.25,27690.27,420260000.0,27804.25
2021-06-28,28038.86,27675.15,27675.15,27976.34,400070000.0,27675.15
2021-06-25,27992.06,27887.65,27975.53,27931.82,383770000.0,27975.53
2021-06-24,27898.23,27571.29,27890.3,27608.89,585590000.0,27890.3
2021-06-23,27882.7,27535.98,27535.98,27830.28,410040000.0,27535.98
2021-06-22,27915.14,27672.36,27790.56,27915.14,507950000.0,27790.56
2021-06-21,27877.77,27376.33,27877.77,27376.33,577330000.0,27877.77
2021-06-18,28240.02,27694.75,27699.03,28156.23,934450000.0,27699.03
2021-06-17,28278.63,28165.26,28199.38,28174.55,522559999.99999994,28199.38
2021-06-16,28316.36,28187.7,28263.71,28299.66,473400000.0,28263.71
2021-06-15,28345.05,28133.42,28226.47,28336.39,501430000.0,28226.47
2021-06-14,28363.01,28194.36,28259.68,28283.8,503830000.0,28259.68
2021-06-11,28212.88,28076.09,28198.91,28120.68,464720000.0,28198.91
2021-06-10,28232.69,27972.06,28095.53,28232.69,529440000.00000006,28095.53
2021-06-09,28359.45,28170.39,28215.21,28328.23,462740000.0,28215.21
2021-06-08,28407.51,28174.45,28288.04,28322.09,701450000.0,28288.04
2021-06-07,28305.34,27971.08,28300.73,28013.95,721230000.0,28300.73
2021-06-04,28020.7,27897.22,28020.7,27906.94,614280000.0,28020.7
2021-06-03,27927.48,27647.02,27904.88,27815.82,603780000.0,27904.88
2021-06-02,27861.89,27707.05,27832.95,27741.57,482100000.0,27832.95
2021-06-01,28010.72,27718.77,27779.35,27718.77,656050000.0,27779.35
2021-05-31,27718.12,27559.05,27611.38,27581.21,448600000.0,27611.38
2021-05-28,27591.9,27434.34,27580.4,27473.71,547630000.0,27580.4
2021-05-27,27473.36,27080.94,27431.86,27081.81,777090000.0,27431.86
2021-05-26,27353.36,27043.8,27140.96,27317.25,594130000.0,27140.96
2021-05-25,27369.96,27222.8,27243.8,27307.03,533679999.99999994,27243.8
2021-05-24,27311.27,27144.77,27247.35,27187.54,456440000.0,27247.35
2021-05-21,27314.92,27066.8,27314.92,27119.22,616720000.0,27314.92
2021-05-20,27049.06,26743.71,27049.06,26958.35,525770000.0,27049.06
2021-05-19,27115.5,26593.47,26828.76,26974.93,750930000.0,26828.76
2021-05-18,27466.93,27174.08,27235.68,27406.4,683500000.0,27235.68
2021-05-17,27275.74,27061.35,27210.29,27188.08,599490000.0,27210.29
2021-05-14,27103.67,26750.87,27103.67,26963.74,559330000.0,27103.67
2021-05-13,26896.02,26192.2,26817.4,26552.36,606510000.0,26817.4
2021-05-12,26845.66,26587.3,26767.83,26751.14,654940000.0,26767.83
2021-05-11,26953.47,26560.87,26703.95,26953.47,770210000.0,26703.95
2021-05-10,27157.4,26995.03,27150.67,27066.39,655680000.0,27150.67
2021-05-07,26960.47,26722.65,26950.62,26937.89,594470000.0,26950.62
2021-05-06,26987.35,26669.07,26796.61,26862.08,957650000.0,26796.61
2021-05-05,26779.8,26420.79,26771.49,26468.35,573860000.0,26771.49
2021-05-04,26841.84,26252.91,26281.48,26783.41,611660000.0,26281.48
2021-05-03,26778.27,26452.78,26732.84,26506.54,468100000.0,26732.84
2021-04-30,26702.32,26390.22,26446.9,26636.77,636820000.0,26446.9
2021-04-29,26860.59,26452.75,26583.22,26859.01,622390000.0,26583.22
2021-04-28,26863.93,26666.17,26766.22,26835.85,524710000.00000006,26766.22
2021-04-27,26859.06,26672.32,26777.12,26837.83,439040000.0,26777.12
2021-04-26,26866.57,26638.31,26835.36,26732.8,475880000.0,26835.36
2021-04-23,26699.2,26523.56,26684.23,26577.51,389570000.0,26684.23
2021-04-22,26708.47,26454.72,26693.59,26520.91,448800000.0,26693.59
2021-04-21,26528.56,26162.02,26420.45,26454.96,519390000.0,26420.45
2021-04-20,27022.6,26307.88,26344.06,26989.31,636150000.0,26344.06
2021-04-19,27101.06,26949.2,26982.3,27030.47,519940000.00000006,26982.3
2021-04-16,27052.25,26796.68,27030.19,26822.16,523659999.99999994,27030.19
2021-04-15,26903.25,26734.76,26791.19,26864.01,437180000.0,26791.19
2021-04-14,26893.03,26694.02,26831.18,26893.03,452240000.0,26831.18
2021-04-13,26894.44,26708.99,26859.47,26736.01,475770000.0,26859.47
2021-04-12,26809.73,26572.28,26702.15,26638.35,388720000.0,26702.15
2021-04-09,26910.46,26658.53,26658.53,26841.71,493940000.0,26658.53
2021-04-08,27099.2,26750.41,26800.76,27077.93,628190000.0,26800.76
2021-04-07,27056.19,26833.44,26961.9,26987.77,481230000.0,26961.9
2021-04-06,27148.09,26964.08,26981.96,27134.85,611390000.0,26981.96
2021-04-01,26943.55,26830.39,26902.66,26903.61,686740000.0,26902.66
2021-03-31,26962.22,26801.32,26814.98,26847.66,622800000.0,26814.98
2021-03-30,26876.74,26641.92,26808.95,26716.71,618890000.0,26808.95
2021-03-29,26665.9,26501.65,26601.55,26606.41,540800000.0,26601.55
2021-03-26,26595.11,26440.46,26563.23,26551.84,658550000.0,26563.23
2021-03-25,26425.2,26144.07,26378.64,26307.43,674670000.0,26378.64
2021-03-24,26369.35,26090.71,26361.57,26129.84,590880000.0,26361.57
2021-03-23,26364.71,26170.97,26268.25,26361.97,615980000.0,26268.25
2021-03-22,26436.54,26180.76,26410.18,26225.2,600580000.0,26410.18
2021-03-19,26501.5,26128.01,26341.8,26128.01,1410000000.0,26341.8
2021-03-18,26597.95,26375.4,26476.45,26572.85,762290000.0,26476.45
2021-03-17,26502.61,26334.53,26420.25,26437.65,624540000.0,26420.25
2021-03-16,26467.9,26331.63,26417.61,26389.69,709040000.0,26417.61
2021-03-15,26570.3,26188.68,26269.19,26346.57,743690000.0,26269.19
2021-03-12,26328.66,26155.74,26244.97,26236.53,745190000.0,26244.97
2021-03-11,26357.38,26131.27,26264.82,26131.27,996080000.0,26264.82
2021-03-10,26055.33,25825.99,26029.57,25878.96,775850000.0,26029.57
2021-03-09,25943.83,25663.79,25889.25,25719.33,800280000.0,25889.25
2021-03-08,25746.38,25064.72,25701.06,25172.33,816950000.0,25701.06
2021-03-05,25283.85,24863.87,24958.37,24952.15,773550000.0,24958.37
2021-03-04,25198.27,24800.44,25097.0,24958.06,609980000.0,25097.0
2021-03-03,25396.83,24822.86,25054.31,25263.42,766350000.0,25054.31
2021-03-02,25397.1,25122.68,25122.68,25234.14,566330000.0,25122.68
2021-03-01,25316.77,25117.33,25313.88,25142.04,608560000.0,25313.88
2021-02-26,25051.29,24679.3,24856.67,24727.46,699170000.0,24856.67
2021-02-25,25332.12,25081.48,25087.79,25311.0,862150000.0,25087.79
2021-02-24,25166.88,24913.68,25133.31,24941.86,1090000000.0,25133.31
2021-02-23,25246.83,24660.97,24977.71,25172.93,704420000.0,24977.71
2021-02-22,25116.15,24907.96,25079.69,25059.18,531770000.0,25079.69
2021-02-19,25245.59,24891.89,25196.86,24988.64,624660000.0,25196.86
2021-02-18,25371.15,24932.76,24973.09,25286.81,642860000.0,24973.09
2021-02-17,25556.88,25211.56,25266.63,25495.53,630570000.0,25266.63
2021-02-16,25769.43,25536.55,25546.33,25761.4,757230000.0,25546.33
2021-02-15,25775.76,25683.32,25732.75,25764.92,640790000.0,25732.75
2021-02-12,25531.62,25169.23,25531.62,25410.17,516630000.0,25531.62
2021-02-11,25486.39,25363.64,25425.71,25392.82,588120000.0,25425.71
2021-02-10,25492.15,25231.94,25361.39,25486.49,749700000.0,25361.39
2021-02-09,25557.59,25316.34,25367.65,25557.59,680800000.0,25367.65
2021-02-08,25578.52,25279.42,25498.8,25321.15,979730000.0,25498.8
2021-02-05,25305.77,24976.48,25115.02,25022.73,986030000.0,25115.02
2021-02-04,25001.1,24508.49,24930.42,24594.02,749510000.0,24930.42
2021-02-03,24773.59,24406.87,24559.12,24461.31,1050000000.0,24559.12
2021-02-02,24151.65,23942.58,24059.55,23942.58,929650000.0,24059.55
2021-02-01,23870.52,23597.54,23809.3,23711.49,550080000.0,23809.3
2021-01-29,23750.67,23483.77,23530.79,23531.23,577380000.0,23530.79
2021-01-28,23914.26,23243.77,23883.4,23430.1,549410000.0,23883.4
2021-01-27,23973.74,23371.54,23625.51,23910.2,589280000.0,23625.51
2021-01-26,24028.54,23609.89,23974.65,23669.92,567360000.0,23974.65
2021-01-25,24220.99,23628.28,23690.91,24213.04,654690000.0,23690.91
2021-01-22,24231.7,23891.76,24058.38,24231.7,595230000.0,24058.38
2021-01-21,24830.33,24404.65,24408.6,24780.15,595500000.0,24408.6
2021-01-20,24653.21,24490.21,24634.64,24551.65,531110000.0,24634.64
2021-01-19,24639.03,24415.87,24427.84,24629.37,673400000.0,24427.84
2021-01-18,24500.69,24253.27,24487.31,24265.54,426710000.0,24487.31
2021-01-15,24758.65,24252.2,24395.73,24659.15,554570000.0,24395.73
2021-01-14,24902.88,24663.85,24663.85,24780.92,547680000.0,24663.85
2021-01-13,24852.3,24604.93,24784.36,24646.72,503330000.0,24784.36
2021-01-12,24878.65,24589.78,24675.52,24842.48,686980000.0,24675.52
2021-01-11,24836.47,24532.66,24769.19,24736.24,509520000.0,24769.19
2021-01-08,25032.8,24731.44,24826.8,24966.89,606030000.0,24826.8
