Date,High,Low,Close,Open,Adj Close
2022-07-28,7396.2,7308.99,7345.25,7348.23,7345.25
2022-07-27,7365.22,7306.28,7348.23,7306.28,7348.23
2022-07-26,7365.37,7301.19,7306.28,7306.3,7306.28
2022-07-25,7309.65,7242.9,7306.3,7276.37,7306.3
2022-07-22,7315.34,7254.02,7276.37,7270.51,7276.37
2022-07-21,7274.73,7200.14,7270.51,7264.31,7270.51
2022-07-20,7347.6,7253.56,7264.31,7296.28,7264.31
2022-07-19,7308.99,7174.4,7296.28,7223.24,7296.28
2022-07-18,7268.88,7159.01,7223.24,7159.01,7223.24
2022-07-15,7167.85,7038.15,7159.01,7039.81,7159.01
2022-07-14,7157.62,7007.09,7039.81,7156.37,7039.81
2022-07-13,7209.86,7104.06,7156.37,7209.86,7156.37
2022-07-12,7216.9,7143.31,7209.86,7196.59,7209.86
2022-07-11,7204.06,7097.42,7196.59,7196.24,7196.59
2022-07-08,7210.58,7129.15,7196.24,7189.08,7196.24
2022-07-07,7213.05,7107.77,7189.08,7107.77,7189.08
2022-07-06,7198.72,7025.35,7107.77,7025.47,7107.77
2022-07-05,7260.3,7016.78,7025.47,7232.65,7025.47
2022-07-04,7258.46,7168.65,7232.65,7168.65,7232.65
2022-07-01,7214.82,7101.38,7168.65,7169.28,7168.65
2022-06-30,7312.32,7110.7,7169.28,7312.32,7169.28
2022-06-29,7345.45,7263.54,7312.32,7323.41,7312.32
2022-06-28,7362.37,7258.32,7323.41,7258.32,7323.41
2022-06-27,7284.48,7208.52,7258.32,7208.81,7258.32
2022-06-24,7211.07,7016.02,7208.81,7020.45,7208.81
2022-06-23,7115.8,7014.19,7020.45,7089.22,7020.45
2022-06-22,7152.05,7030.03,7089.22,7152.05,7089.22
2022-06-21,7193.9,7119.25,7152.05,7121.81,7152.05
2022-06-20,7129.64,7016.15,7121.81,7016.25,7121.81
2022-06-17,7130.62,6998.17,7016.25,7044.98,7016.25
2022-06-16,7273.41,7039.47,7044.98,7273.41,7044.98
2022-06-15,7313.7,7186.5,7273.41,7187.46,7273.41
2022-06-14,7271.85,7135.15,7187.46,7205.81,7187.46
2022-06-13,7317.52,7174.02,7205.81,7317.52,7205.81
2022-06-10,7476.21,7294.2,7317.52,7476.21,7317.52
2022-06-09,7593.0,7472.29,7476.21,7593.0,7476.21
2022-06-08,7616.22,7550.65,7593.0,7598.93,7593.0
2022-06-07,7617.53,7570.67,7598.93,7608.22,7598.93
2022-06-06,7646.66,7532.84,7608.22,7532.95,7608.22
2022-06-01,7639.21,7529.23,7532.95,7607.66,7532.95
2022-05-31,7648.26,7591.84,7607.66,7600.06,7607.66
2022-05-30,7625.63,7576.37,7600.06,7585.46,7600.06
2022-05-27,7597.64,7542.78,7585.46,7564.92,7585.46
2022-05-26,7575.53,7512.45,7564.92,7522.75,7564.92
2022-05-25,7546.41,7484.35,7522.75,7484.35,7522.75
2022-05-24,7529.65,7434.46,7484.35,7513.44,7484.35
2022-05-23,7513.44,7389.98,7513.44,7389.98,7513.44
2022-05-20,7453.49,7302.74,7389.98,7302.74,7389.98
2022-05-19,7438.09,7228.67,7302.74,7438.09,7302.74
2022-05-18,7526.14,7438.09,7438.09,7518.35,7438.09
2022-05-17,7538.68,7464.8,7518.35,7464.8,7518.35
2022-05-16,7464.8,7361.72,7464.8,7418.15,7464.8
2022-05-13,7421.95,7233.34,7418.15,7233.34,7418.15
2022-05-12,7347.66,7158.53,7233.34,7347.66,7233.34
2022-05-11,7349.7,7238.97,7347.66,7243.22,7347.66
2022-05-10,7311.65,7216.58,7243.22,7216.58,7243.22
2022-05-09,7391.59,7216.58,7216.58,7387.94,7216.58
2022-05-06,7503.27,7354.06,7387.94,7503.27,7387.94
2022-05-05,7619.39,7493.45,7503.27,7493.45,7503.27
2022-05-04,7572.65,7493.45,7493.45,7561.33,7493.45
2022-05-03,7561.33,7475.69,7561.33,7544.55,7561.33
2022-04-29,7569.8,7509.19,7544.55,7509.19,7544.55
2022-04-28,7519.7,7425.61,7509.19,7425.61,7509.19
2022-04-27,7458.24,7344.89,7425.61,7386.19,7425.61
2022-04-26,7463.15,7380.54,7386.19,7380.54,7386.19
2022-04-25,7521.68,7339.53,7380.54,7521.68,7380.54
2022-04-22,7628.03,7521.68,7521.68,7627.95,7521.68
2022-04-21,7656.47,7596.29,7627.95,7629.22,7627.95
2022-04-20,7637.87,7590.62,7629.22,7601.28,7629.22
2022-04-19,7624.9,7565.81,7601.28,7616.38,7601.28
2022-04-14,7622.41,7551.39,7616.38,7580.8,7616.38
2022-04-13,7597.85,7550.94,7580.8,7576.66,7580.8
2022-04-12,7618.31,7543.03,7576.66,7618.31,7576.66
2022-04-11,7669.56,7611.68,7618.31,7669.56,7618.31
2022-04-08,7669.56,7551.81,7669.56,7551.81,7669.56
2022-04-07,7601.52,7537.25,7551.81,7587.7,7551.81
2022-04-06,7614.13,7536.2,7587.7,7613.72,7587.7
2022-04-05,7613.72,7536.21,7613.72,7558.92,7613.72
2022-04-04,7574.33,7532.23,7558.92,7537.9,7558.92
2022-04-01,7552.46,7508.92,7537.9,7515.68,7537.9
2022-03-31,7595.42,7515.68,7515.68,7578.75,7515.68
2022-03-30,7578.75,7523.82,7578.75,7537.25,7578.75
2022-03-29,7584.11,7473.14,7537.25,7473.14,7537.25
2022-03-28,7539.3,7471.47,7473.14,7483.35,7473.14
2022-03-25,7502.67,7441.28,7483.35,7467.38,7483.35
2022-03-24,7492.0,7453.25,7467.38,7460.63,7467.38
2022-03-23,7521.14,7459.36,7460.63,7476.72,7460.63
2022-03-22,7490.46,7442.39,7476.72,7442.39,7476.72
2022-03-21,7464.95,7402.6,7442.39,7404.73,7442.39
2022-03-18,7406.13,7318.9,7404.73,7385.34,7404.73
2022-03-17,7385.34,7260.51,7385.34,7291.68,7385.34
2022-03-16,7312.23,7175.7,7291.68,7175.7,7291.68
2022-03-15,7193.47,7075.82,7175.7,7193.47,7175.7
2022-03-14,7222.87,7143.95,7193.47,7155.64,7193.47
2022-03-11,7260.4,7099.03,7155.64,7099.09,7155.64
2022-03-10,7192.75,7065.96,7099.09,7190.72,7099.09
2022-03-09,7190.72,6964.11,7190.72,6964.11,7190.72
2022-03-08,7013.51,6893.55,6964.11,6959.48,6964.11
2022-03-07,7030.74,6787.98,6959.48,6987.14,6959.48
2022-03-04,7238.85,6980.86,6987.14,7238.85,6987.14
2022-03-03,7468.83,7231.51,7238.85,7429.56,7238.85
2022-03-02,7462.22,7320.77,7429.56,7330.2,7429.56
2022-03-01,7499.33,7327.79,7330.2,7458.25,7330.2
2022-02-28,7489.46,7361.59,7458.25,7489.46,7458.25
2022-02-25,7497.94,7207.38,7489.46,7207.38,7489.46
2022-02-24,7498.18,7204.74,7207.38,7498.18,7207.38
2022-02-23,7549.98,7490.54,7498.18,7494.21,7498.18
2022-02-22,7531.32,7365.04,7494.21,7484.33,7494.21
2022-02-21,7571.07,7446.43,7484.33,7513.62,7484.33
2022-02-18,7570.56,7508.73,7513.62,7537.37,7513.62
2022-02-17,7607.24,7499.86,7537.37,7603.78,7537.37
2022-02-16,7630.72,7560.94,7603.78,7608.92,7603.78
2022-02-15,7608.92,7513.16,7608.92,7531.59,7608.92
2022-02-14,7661.02,7483.36,7531.59,7661.02,7531.59
2022-02-11,7672.4,7596.11,7661.02,7672.4,7661.02
2022-02-10,7687.27,7622.74,7672.4,7643.42,7672.4
2022-02-09,7657.93,7567.07,7643.42,7567.07,7643.42
2022-02-08,7631.31,7548.19,7567.07,7573.47,7567.07
2022-02-07,7591.65,7508.48,7573.47,7516.4,7573.47
2022-02-04,7599.73,7497.21,7516.4,7528.84,7516.4
2022-02-03,7605.75,7528.69,7528.84,7583.0,7528.84
2022-02-02,7605.64,7535.78,7583.0,7535.78,7583.0
2022-02-01,7549.29,7463.01,7535.78,7464.37,7535.78
2022-01-31,7523.95,7450.89,7464.37,7466.07,7464.37
2022-01-28,7554.31,7420.2,7466.07,7554.31,7466.07
2022-01-27,7596.7,7388.8,7554.31,7469.78,7554.31
2022-01-26,7525.58,7371.46,7469.78,7371.46,7469.78
2022-01-25,7382.6,7297.15,7371.46,7297.15,7371.46
2022-01-24,7494.13,7283.38,7297.15,7494.13,7297.15
2022-01-21,7585.01,7450.49,7494.13,7585.01,7494.13
2022-01-20,7619.01,7549.87,7585.01,7589.66,7585.01
2022-01-19,7614.93,7525.15,7589.66,7563.55,7589.66
2022-01-18,7613.05,7531.96,7563.55,7611.23,7563.55
2022-01-17,7616.06,7542.95,7611.23,7542.95,7611.23
2022-01-14,7568.16,7523.02,7542.95,7563.85,7542.95
2022-01-13,7566.46,7530.12,7563.85,7551.72,7563.85
2022-01-12,7564.2,7491.37,7551.72,7491.37,7551.72
2022-01-11,7497.12,7445.25,7491.37,7445.25,7491.37
2022-01-10,7496.12,7422.94,7445.25,7485.28,7445.25
2022-01-07,7485.28,7431.86,7485.28,7450.37,7485.28
2022-01-06,7516.87,7419.95,7450.37,7516.87,7450.37
2022-01-05,7529.97,7484.28,7516.87,7505.15,7516.87
2022-01-04,7520.79,7384.54,7505.15,7384.54,7505.15
2021-12-31,7403.01,7357.1,7384.54,7403.01,7384.54
2021-12-30,7433.39,7403.01,7403.01,7420.69,7403.01
2021-12-29,7457.14,7372.1,7420.69,7372.1,7420.69
2021-12-28,7372.1,7372.1,7372.1,7372.1,7372.1
2021-12-27,7372.1,7372.1,7372.1,7372.1,7372.1
2021-12-24,7403.65,7368.83,7372.1,7373.34,7372.1
2021-12-23,7385.42,7331.05,7373.34,7341.66,7373.34
2021-12-22,7341.66,7273.45,7341.66,7297.41,7341.66
2021-12-21,7297.41,7198.03,7297.41,7198.03,7297.41
2021-12-20,7269.92,7101.04,7198.03,7269.92,7198.03
2021-12-17,7286.5,7236.17,7269.92,7260.61,7269.92
2021-12-16,7273.34,7170.75,7260.61,7170.75,7260.61
2021-12-15,7224.85,7166.83,7170.75,7218.64,7170.75
2021-12-14,7284.47,7218.64,7218.64,7231.44,7218.64
2021-12-13,7309.23,7226.63,7231.44,7291.78,7231.44
2021-12-10,7331.58,7284.82,7291.78,7321.26,7291.78
2021-12-09,7366.1,7302.96,7321.26,7337.05,7321.26
2021-12-08,7378.92,7333.56,7337.05,7339.9,7337.05
2021-12-07,7344.69,7232.28,7339.9,7232.28,7339.9
2021-12-06,7246.25,7122.32,7232.28,7122.32,7232.28
2021-12-03,7196.05,7105.29,7122.32,7129.21,7122.32
2021-12-02,7168.68,7083.21,7129.21,7168.68,7129.21
2021-12-01,7182.01,7059.35,7168.68,7059.45,7168.68
2021-11-30,7109.95,6989.66,7059.45,7109.95,7059.45
2021-11-29,7161.91,7044.03,7109.95,7044.03,7109.95
2021-11-26,7310.37,7042.12,7044.03,7310.37,7044.03
2021-11-25,7311.94,7286.32,7310.37,7286.32,7310.37
2021-11-24,7307.89,7245.98,7286.32,7266.69,7286.32
2021-11-23,7293.07,7204.37,7266.69,7255.46,7266.69
2021-11-22,7272.63,7207.81,7255.46,7223.57,7255.46
2021-11-19,7289.51,7198.76,7223.57,7255.96,7223.57
2021-11-18,7291.26,7241.99,7255.96,7291.2,7255.96
2021-11-17,7326.97,7289.98,7291.2,7326.97,7291.2
2021-11-16,7368.25,7324.13,7326.97,7351.86,7326.97
2021-11-15,7363.48,7324.11,7351.86,7347.91,7351.86
2021-11-12,7402.68,7340.49,7347.91,7384.18,7347.91
2021-11-11,7394.41,7329.68,7384.18,7340.15,7384.18
2021-11-10,7340.15,7270.11,7340.15,7274.04,7340.15
2021-11-09,7314.13,7268.79,7274.04,7300.4,7274.04
2021-11-08,7316.54,7293.5,7300.4,7303.96,7300.4
2021-11-05,7331.25,7270.03,7303.96,7279.91,7303.96
2021-11-04,7292.96,7247.59,7279.91,7248.89,7279.91
2021-11-03,7277.64,7235.32,7248.89,7274.81,7248.89
2021-11-02,7288.62,7240.02,7274.81,7288.62,7274.81
2021-11-01,7303.39,7237.57,7288.62,7237.57,7288.62
2021-10-29,7249.47,7192.05,7237.57,7249.47,7237.57
2021-10-28,7257.85,7219.71,7249.47,7253.27,7249.47
2021-10-27,7280.45,7247.25,7253.27,7277.62,7253.27
2021-10-26,7281.17,7222.82,7277.62,7222.82,7277.62
2021-10-25,7247.53,7204.55,7222.82,7204.55,7222.82
2021-10-22,7235.19,7190.3,7204.55,7190.3,7204.55
2021-10-21,7227.06,7181.7,7190.3,7223.1,7190.3
2021-10-20,7229.26,7199.29,7223.1,7217.53,7223.1
2021-10-19,7223.29,7189.5,7217.53,7203.83,7217.53
2021-10-18,7234.03,7180.2,7203.83,7234.03,7203.83
2021-10-15,7243.85,7206.26,7234.03,7207.71,7234.03
2021-10-14,7216.15,7141.82,7207.71,7141.82,7207.71
2021-10-13,7152.87,7087.93,7141.82,7130.23,7141.82
2021-10-12,7146.85,7063.43,7130.23,7146.85,7130.23
2021-10-11,7146.85,7085.85,7146.85,7095.55,7146.85
2021-10-08,7109.34,7070.53,7095.55,7078.04,7095.55
2021-10-07,7094.93,6995.87,7078.04,6995.87,7078.04
2021-10-06,7077.1,6945.5,6995.87,7077.1,6995.87
2021-10-05,7084.52,7011.01,7077.1,7011.01,7077.1
2021-10-04,7072.48,7002.72,7011.01,7027.07,7011.01
2021-10-01,7086.42,6989.64,7027.07,7086.42,7027.07
2021-09-30,7159.61,7072.57,7086.42,7108.16,7086.42
2021-09-29,7117.52,7026.85,7108.16,7028.1,7108.16
2021-09-28,7071.36,7015.58,7028.1,7063.4,7028.1
2021-09-27,7122.09,7043.21,7063.4,7051.48,7063.4
2021-09-24,7080.23,7041.34,7051.48,7078.35,7051.48
2021-09-23,7131.43,7070.68,7078.35,7083.37,7078.35
2021-09-22,7090.48,6980.98,7083.37,6980.98,7083.37
2021-09-21,7004.88,6903.91,6980.98,6903.91,6980.98
2021-09-20,6963.64,6828.28,6903.91,6963.64,6903.91
2021-09-17,7092.69,6941.69,6963.64,7027.48,6963.64
2021-09-16,7058.99,7016.32,7027.48,7016.49,7027.48
2021-09-15,7047.27,7016.49,7016.49,7034.06,7016.49
2021-09-14,7068.45,7020.1,7034.06,7068.43,7034.06
2021-09-13,7090.81,7029.2,7068.43,7029.2,7068.43
2021-09-10,7055.22,7014.42,7029.2,7024.21,7029.2
2021-09-09,7095.53,6998.62,7024.21,7095.53,7024.21
2021-09-08,7149.37,7061.13,7095.53,7149.37,7095.53
2021-09-07,7187.18,7147.94,7149.37,7187.18,7149.37
2021-09-06,7195.62,7138.35,7187.18,7138.35,7187.18
2021-09-03,7182.23,7123.87,7138.35,7163.9,7138.35
2021-09-02,7168.78,7129.71,7163.9,7149.84,7163.9
2021-09-01,7187.34,7119.7,7149.84,7119.7,7149.84
2021-08-31,7160.49,7092.03,7119.7,7148.01,7119.7
2021-08-27,7157.6,7108.53,7148.01,7124.98,7148.01
2021-08-26,7150.12,7095.43,7124.98,7150.12,7124.98
2021-08-25,7151.75,7121.29,7150.12,7125.78,7150.12
2021-08-24,7129.66,7076.06,7125.78,7109.02,7125.78
2021-08-23,7147.8,7087.9,7109.02,7087.9,7109.02
2021-08-20,7095.61,7032.45,7087.9,7058.86,7087.9
2021-08-19,7169.32,6993.06,7058.86,7169.32,7058.86
2021-08-18,7198.79,7143.55,7169.32,7181.11,7169.32
2021-08-17,7188.55,7118.67,7181.11,7153.98,7181.11
2021-08-16,7218.71,7117.78,7153.98,7218.71,7153.98
2021-08-13,7224.46,7193.13,7218.71,7193.23,7218.71
2021-08-12,7220.7,7182.92,7193.23,7220.14,7193.23
2021-08-11,7220.14,7157.74,7220.14,7161.04,7220.14
2021-08-10,7166.67,7115.87,7161.04,7132.3,7161.04
2021-08-09,7138.8,7089.74,7132.3,7122.95,7132.3
2021-08-06,7135.39,7103.71,7122.95,7120.43,7122.95
2021-08-05,7130.35,7099.03,7120.43,7123.86,7120.43
2021-08-04,7142.54,7105.72,7123.86,7105.72,7123.86
2021-08-03,7119.19,7074.32,7105.72,7081.72,7105.72
2021-08-02,7111.66,7032.3,7081.72,7032.3,7081.72
2021-07-30,7078.42,6996.93,7032.3,7078.42,7032.3
2021-07-29,7093.93,7008.65,7078.42,7016.63,7078.42
2021-07-28,7023.35,6974.8,7016.63,6996.08,7016.63
2021-07-27,7028.37,6929.64,6996.08,7025.43,6996.08
2021-07-26,7038.65,6980.67,7025.43,7027.58,7025.43
2021-07-23,7033.27,6968.3,7027.58,6968.3,7027.58
2021-07-22,7018.95,6956.24,6968.3,6998.28,6968.3
2021-07-21,7007.75,6881.13,6998.28,6881.13,6998.28
2021-07-20,6929.89,6827.26,6881.13,6844.39,6881.13
2021-07-19,7008.09,6813.03,6844.39,7008.09,6844.39
2021-07-16,7056.73,6978.06,7008.09,7012.02,7008.09
2021-07-15,7111.77,7005.02,7012.02,7091.19,7012.02
2021-07-14,7124.72,7073.59,7091.19,7124.72,7091.19
2021-07-13,7152.44,7116.26,7124.72,7125.42,7124.72
2021-07-12,7134.87,7066.2,7125.42,7121.88,7125.42
2021-07-09,7121.88,7030.22,7121.88,7030.66,7121.88
2021-07-08,7151.02,6981.57,7030.66,7151.02,7030.66
2021-07-07,7153.68,7100.88,7151.02,7100.88,7151.02
2021-07-06,7170.6,7075.73,7100.88,7164.91,7100.88
2021-07-05,7168.03,7111.51,7164.91,7123.27,7164.91
2021-07-02,7162.16,7110.3,7123.27,7125.16,7123.27
2021-07-01,7134.21,7037.47,7125.16,7037.47,7125.16
2021-06-30,7100.71,7010.57,7037.47,7087.55,7037.47
2021-06-29,7120.77,7071.86,7087.55,7072.97,7087.55
2021-06-28,7136.22,7071.95,7072.97,7136.07,7072.97
2021-06-25,7139.08,7109.79,7136.07,7109.97,7136.07
2021-06-24,7119.41,7070.9,7109.97,7074.06,7109.97
2021-06-23,7129.4,7074.06,7074.06,7090.01,7074.06
2021-06-22,7098.67,7061.13,7090.01,7062.29,7090.01
2021-06-21,7065.05,6948.63,7062.29,7017.47,7062.29
2021-06-18,7154.63,7008.74,7017.47,7153.43,7017.47
2021-06-17,7184.95,7132.96,7153.43,7184.95,7153.43
2021-06-16,7217.54,7169.21,7184.95,7172.48,7184.95
2021-06-15,7189.63,7142.71,7172.48,7146.68,7172.48
2021-06-14,7188.26,7131.79,7146.68,7134.06,7146.68
2021-06-11,7140.7,7088.18,7134.06,7088.18,7134.06
2021-06-10,7117.74,7080.02,7088.18,7081.01,7088.18
2021-06-09,7095.72,7046.02,7081.01,7095.09,7081.01
2021-06-08,7120.73,7074.94,7095.09,7077.22,7095.09
2021-06-07,7098.31,7042.19,7077.22,7069.04,7077.22
2021-06-04,7071.81,7039.74,7069.04,7064.35,7069.04
2021-06-03,7108.04,7013.85,7064.35,7108.0,7064.35
2021-06-02,7122.54,7074.06,7108.0,7080.46,7108.0
2021-06-01,7118.03,7022.61,7080.46,7022.61,7080.46
2021-05-28,7054.91,7019.58,7022.61,7019.67,7022.61
2021-05-27,7044.01,7008.53,7019.67,7026.93,7019.67
2021-05-26,7050.88,6998.19,7026.93,7029.79,7026.93
2021-05-25,7067.6,7029.79,7029.79,7051.59,7029.79
2021-05-24,7054.63,7013.51,7051.59,7018.05,7051.59
2021-05-21,7028.17,6973.31,7018.05,7019.79,7018.05
2021-05-20,7019.79,6926.85,7019.79,6950.2,7019.79
2021-05-19,7034.24,6897.06,6950.2,7034.24,6950.2
2021-05-18,7102.57,7030.37,7034.24,7032.85,7034.24
2021-05-17,7066.76,6989.11,7032.85,7043.61,7032.85
2021-05-14,7048.67,6963.33,7043.61,6963.33,7043.61
2021-05-13,7004.63,6823.6,6963.33,7004.63,6963.33
2021-05-12,7028.1,6945.33,7004.63,6947.99,7004.63
2021-05-11,7123.68,6912.36,6947.99,7123.68,6947.99
2021-05-10,7164.18,7104.4,7123.68,7129.71,7123.68
2021-05-07,7143.46,7076.17,7129.71,7076.17,7129.71
2021-05-06,7076.17,7026.75,7076.17,7039.3,7076.17
2021-05-05,7047.75,6923.17,7039.3,6923.17,7039.3
2021-05-04,7034.26,6912.28,6923.17,6969.81,6923.17
2021-04-30,7009.47,6946.04,6969.81,6961.48,6969.81
2021-04-29,7019.76,6953.87,6961.48,6963.67,6961.48
2021-04-28,6986.7,6944.06,6963.67,6944.97,6963.67
2021-04-27,6975.07,6929.77,6944.97,6963.12,6944.97
2021-04-26,6971.52,6913.39,6963.12,6938.56,6963.12
2021-04-23,6938.56,6891.75,6938.56,6938.24,6938.56
2021-04-22,6941.11,6889.32,6938.24,6895.29,6938.24
2021-04-21,6914.88,6859.61,6895.29,6859.87,6895.29
2021-04-20,7001.27,6857.07,6859.87,7000.08,6859.87
2021-04-19,7040.26,6979.23,7000.08,7019.53,7000.08
2021-04-16,7037.65,6983.5,7019.53,6983.5,7019.53
2021-04-15,6994.9,6939.26,6983.5,6939.58,6983.5
2021-04-14,6942.33,6880.67,6939.58,6890.49,6939.58
2021-04-13,6895.13,6859.72,6890.49,6889.12,6890.49
2021-04-12,6916.08,6853.75,6889.12,6915.75,6889.12
2021-04-09,6949.56,6906.37,6915.75,6942.22,6915.75
2021-04-08,6942.22,6884.79,6942.22,6885.32,6942.22
2021-04-07,6898.38,6823.55,6885.32,6823.55,6885.32
2021-04-06,6843.73,6737.3,6823.55,6737.3,6823.55
2021-04-05,6766.52,6713.63,6737.3,6713.63,6737.3
2021-04-02,6766.52,6713.63,6737.3,6713.63,6737.3
2021-04-01,6766.52,6713.63,6737.3,6713.63,6737.3
2021-03-31,6775.67,6713.63,6713.63,6772.12,6713.63
2021-03-30,6792.23,6729.46,6772.12,6736.17,6772.12
2021-03-29,6758.78,6705.42,6736.17,6740.59,6736.17
2021-03-26,6742.14,6674.83,6740.59,6674.83,6740.59
2021-03-25,6729.92,6618.61,6674.83,6712.89,6674.83
2021-03-24,6722.61,6649.37,6712.89,6699.19,6712.89
2021-03-23,6726.1,6664.76,6699.19,6726.1,6699.19
2021-03-22,6732.67,6650.96,6726.1,6708.71,6726.1
2021-03-19,6779.68,6664.56,6708.71,6779.68,6708.71
2021-03-18,6791.76,6740.53,6779.68,6762.67,6779.68
2021-03-17,6805.73,6753.82,6762.67,6803.61,6762.67
2021-03-16,6812.78,6749.64,6803.61,6749.7,6803.61
2021-03-15,6804.91,6723.67,6749.7,6761.47,6749.7
2021-03-12,6766.44,6709.0,6761.47,6736.96,6761.47
2021-03-11,6755.32,6699.34,6736.96,6725.6,6736.96
2021-03-10,6740.77,6677.02,6725.6,6730.34,6725.6
2021-03-09,6786.8,6689.9,6730.34,6719.13,6730.34
2021-03-08,6726.4,6612.74,6719.13,6630.52,6719.13
2021-03-05,6710.8,6560.79,6630.52,6650.88,6630.52
2021-03-04,6675.47,6581.19,6650.88,6675.47,6650.88
2021-03-03,6705.3,6613.75,6675.47,6613.75,6675.47
2021-03-02,6660.82,6560.91,6613.75,6588.53,6613.75
2021-03-01,6612.74,6483.43,6588.53,6483.43,6588.53
2021-02-26,6651.96,6465.57,6483.43,6651.96,6483.43
2021-02-25,6702.88,6644.68,6651.96,6658.97,6651.96
2021-02-24,6669.86,6572.28,6658.97,6625.94,6658.97
2021-02-23,6675.42,6555.88,6625.94,6612.24,6625.94
2021-02-22,6624.71,6545.93,6612.24,6624.02,6612.24
2021-02-19,6646.16,6600.59,6624.02,6617.15,6624.02
2021-02-18,6721.76,6591.43,6617.15,6710.9,6617.15
2021-02-17,6760.29,6701.59,6710.9,6748.86,6710.9
2021-02-16,6799.92,6736.85,6748.86,6756.11,6748.86
2021-02-15,6775.37,6589.79,6756.11,6589.79,6756.11
2021-02-12,6589.79,6485.13,6589.79,6528.72,6589.79
2021-02-11,6554.15,6514.92,6528.72,6524.36,6528.72
2021-02-10,6577.0,6481.02,6524.36,6531.56,6524.36
2021-02-09,6540.97,6501.02,6531.56,6523.53,6531.56
2021-02-08,6567.7,6489.33,6523.53,6489.33,6523.53
2021-02-05,6518.65,6457.6,6489.33,6503.72,6489.33
2021-02-04,6553.37,6478.15,6503.72,6507.82,6503.72
2021-02-03,6573.1,6489.51,6507.82,6516.65,6507.82
2021-02-02,6523.51,6466.42,6516.65,6466.42,6516.65
2021-02-01,6495.56,6407.46,6466.42,6407.46,6466.42
2021-01-29,6526.15,6397.24,6407.46,6526.15,6407.46
2021-01-28,6567.37,6439.55,6526.15,6567.37,6526.15
2021-01-27,6661.31,6505.84,6567.37,6654.01,6567.37
2021-01-26,6702.35,6636.34,6654.01,6638.85,6654.01
2021-01-25,6714.61,6610.26,6638.85,6695.07,6638.85
2021-01-22,6715.66,6651.71,6695.07,6715.42,6695.07
2021-01-21,6776.92,6715.42,6715.42,6740.39,6715.42
2021-01-20,6751.81,6697.46,6740.39,6712.95,6740.39
2021-01-19,6770.66,6697.67,6712.95,6720.65,6712.95
2021-01-18,6741.47,6709.33,6720.65,6735.71,6720.65
2021-01-15,6802.05,6676.55,6735.71,6801.96,6735.71
2021-01-14,6801.96,6736.78,6801.96,6745.52,6801.96
2021-01-13,6772.57,6736.01,6745.52,6754.11,6745.52
2021-01-12,6816.65,6738.21,6754.11,6798.48,6754.11
2021-01-11,6873.26,6768.72,6798.48,6873.26,6798.48
2021-01-08,6886.34,6836.08,6873.26,6856.96,6873.26
2021-01-07,6903.61,6795.11,6856.96,6841.86,6856.96
2021-01-06,6859.14,6611.87,6841.86,6612.25,6841.86
2021-01-05,6622.77,6544.25,6612.25,6571.88,6612.25
2021-01-04,6662.66,6460.52,6571.88,6460.52,6571.88
2020-12-31,6555.82,6439.41,6460.52,6555.82,6460.52
2020-12-30,6622.98,6552.46,6555.82,6602.65,6555.82
2020-12-29,6676.6,6502.11,6602.65,6502.11,6602.65
2020-12-24,6530.28,6479.59,6502.11,6495.75,6502.11
2020-12-23,6497.28,6431.21,6495.75,6453.16,6495.75
2020-12-22,6457.47,6382.61,6453.16,6416.32,6453.16
2020-12-21,6529.18,6315.34,6416.32,6529.18,6416.32
2020-12-18,6604.54,6518.25,6529.18,6551.06,6529.18
2020-12-17,6601.63,6551.06,6551.06,6570.91,6551.06
2020-12-16,6598.42,6513.32,6570.91,6513.32,6570.91
2020-12-15,6558.24,6484.04,6513.32,6531.83,6513.32
2020-12-14,6583.7,6524.7,6531.83,6546.75,6531.83
2020-12-11,6607.44,6520.54,6546.75,6599.76,6546.75
2020-12-10,6640.74,6561.11,6599.76,6564.29,6599.76
2020-12-09,6623.03,6558.82,6564.29,6558.82,6564.29
2020-12-08,6567.59,6518.37,6558.82,6555.39,6558.82
2020-12-07,6601.11,6519.82,6555.39,6550.23,6555.39
2020-12-04,6559.18,6489.75,6550.23,6490.27,6550.23
2020-12-03,6491.49,6430.27,6490.27,6463.39,6490.27
2020-12-02,6468.64,6367.51,6463.39,6384.73,6463.39
2020-12-01,6400.24,6263.6,6384.73,6266.19,6384.73
2020-11-30,6404.02,6266.19,6266.19,6367.58,6266.19
2020-11-27,6375.91,6302.22,6367.58,6362.93,6367.58
2020-11-26,6412.65,6349.53,6362.93,6391.09,6362.93
2020-11-25,6468.73,6375.25,6391.09,6432.17,6391.09
2020-11-24,6432.42,6333.72,6432.17,6333.84,6432.17
2020-11-23,6392.08,6325.24,6333.84,6351.45,6333.84
2020-11-20,6386.7,6324.6,6351.45,6334.35,6351.45
2020-11-19,6385.24,6314.26,6334.35,6385.24,6334.35
2020-11-18,6395.91,6326.74,6385.24,6365.33,6385.24
2020-11-17,6424.53,6308.99,6365.33,6421.29,6365.33
2020-11-16,6463.51,6316.39,6421.29,6316.39,6421.29
2020-11-13,6338.97,6280.4,6316.39,6338.94,6316.39
2020-11-12,6382.1,6295.79,6338.94,6382.1,6338.94
2020-11-11,6397.28,6293.21,6382.1,6296.85,6382.1
2020-11-10,6307.0,6180.47,6296.85,6186.29,6296.85
