Date,High,Low,Close,Open,Adj Close
2022-04-21,9973.517750024012,9895.125710585935,9936.36685330128,9938.0211884639,9936.36685330128
2022-04-20,9981.795241156635,9920.045064059532,9970.490711381186,9933.97642676546,9970.490711381186
2022-04-19,9922.828906725344,9845.930854278966,9892.09050769364,9911.741220029742,9892.09050769364
2022-04-14,9962.501917245436,9869.67866499808,9954.620697715001,9908.117581480688,9954.620697715001
2022-04-13,9968.577359243085,9907.03021578512,9946.20731456267,9940.775526587482,9946.20731456267
2022-04-12,9905.744741867817,9807.861554629726,9851.589126186806,9905.744741867817,9851.589126186806
2022-04-11,9989.007898971133,9913.623681728886,9922.258743240913,9989.007898971133,9922.258743240913
2022-04-08,,,,,
2022-04-07,9934.679337167381,9850.682736355997,9869.71168466491,9916.61751947307,9869.71168466491
2022-04-06,9953.241581655304,9851.370965254166,9918.692109160987,9952.705626917406,9918.692109160987
2022-04-05,9956.739710195538,9855.377052396556,9956.739710195538,9885.075748804953,9956.739710195538
2022-04-04,9933.417245041446,9878.204854504429,9913.20767406341,9885.640822541125,9913.20767406341
2022-04-01,,,,,
2022-03-31,9985.695915990702,9880.861766945474,9880.861766945474,9963.779873043824,9880.861766945474
2022-03-30,9957.627194754477,9885.455337679385,9957.627194754477,9903.10085088744,9957.627194754477
2022-03-29,9930.485307239194,9785.183359542718,9869.127739706917,9785.183359542718,9869.127739706917
2022-03-28,9879.185258317782,9790.303646487548,9792.491945053913,9805.870704552462,9792.491945053913
2022-03-25,9900.332399729119,9819.323718017225,9874.838219395617,9853.764613809382,9874.838219395617
2022-03-24,9893.955812919039,9842.782456305236,9861.442573181444,9852.528504610007,9861.442573181444
2022-03-23,9977.89796298531,9895.937710130924,9897.622551845476,9918.968302386542,9897.622551845476
2022-03-22,9863.65538621125,9800.355413390465,9845.562154953552,9800.355413390465,9845.562154953552
2022-03-21,9824.50024280207,9742.442413863,9794.809390823475,9745.245672493958,9794.809390823475
2022-03-18,9746.767829883487,9631.96960762696,9744.925373031954,9719.407345638238,9744.925373031954
2022-03-17,9705.165820506341,9541.125187390764,9705.165820506341,9582.086066459999,9705.165820506341
2022-03-16,9539.889843242012,9361.766184618333,9513.079316729769,9361.766184618333,9513.079316729769
2022-03-15,9360.037858486028,9206.953400769393,9336.915794621815,9360.037858486028,9336.915794621815
2022-03-14,9426.061067324423,9323.068110309658,9387.693189267733,9338.323909441724,9387.693189267733
2022-03-11,9513.476634279577,9302.029644516797,9376.207088220528,9302.108263958986,9376.207088220528
2022-03-10,9484.11099950086,9316.930097394332,9360.614167800431,9481.434311818264,9360.614167800431
2022-03-09,9419.334331183043,9122.4912677917,9419.334331183043,9122.4912677917,9419.334331183043
2022-03-08,9196.321460242441,9039.026365151583,9131.546721183684,9125.475728433845,9131.546721183684
2022-03-07,9289.353162893947,8968.606929378822,9195.20101014931,9231.746737695154,9195.20101014931
2022-03-04,9664.556874173733,9320.115557118112,9328.49995756429,9664.556874173733,9328.49995756429
2022-03-03,10005.934926081503,9687.999121322571,9697.832463674376,9953.325204806924,9697.832463674376
2022-03-02,9950.953680658035,9762.328526464098,9907.401206031142,9774.903536743694,9907.401206031142
2022-03-01,10066.214700671877,9835.959668588577,9839.19456789673,10011.073761427491,9839.19456789673
2022-02-28,10015.860732838377,9844.85666686993,9974.122741918885,10015.860732838377,9974.122741918885
2022-02-25,10027.201269941781,9638.627394851519,10015.860732838377,9638.627394851519,10015.860732838377
2022-02-24,10156.832417072326,9759.346506562615,9762.922579367092,10156.832417072326,9762.922579367092
2022-02-23,10259.937165580337,10179.162029073737,10189.544297628758,10184.149323000036,10189.544297628758
2022-02-22,10239.588973016602,10013.514545899816,10189.134185968827,10175.701329702808,10189.134185968827
2022-02-21,10291.67398840997,10122.245592434841,10173.764657000449,10213.579786317774,10173.764657000449
2022-02-18,10310.181539846746,10225.97660327551,10232.636188263921,10264.98079838145,10232.636188263921
2022-02-17,10334.379765743397,10188.504823024943,10239.46188301162,10329.679381111195,10239.46188301162
2022-02-16,10332.868624054323,10238.378514000946,10296.388779330362,10303.348927878289,10296.388779330362
2022-02-15,10297.074179907393,10167.483144193004,10297.074179907393,10192.424276066607,10297.074179907393
2022-02-14,10395.71705534592,10154.639092874506,10220.085395531245,10395.71705534592,10220.085395531245
2022-02-11,10397.474331811398,10294.087736121146,10382.052396315856,10397.474331811398,10382.052396315856
2022-02-10,10403.386397724615,10316.056237050516,10383.262432294212,10344.043029592596,10383.262432294212
2022-02-09,10374.631011670444,10251.537829345667,10354.973493779926,10251.537829345667,10354.973493779926
2022-02-08,10331.121002977521,10218.594742379079,10244.154123997205,10252.818321155892,10244.154123997205
2022-02-07,10274.119717834841,10161.562034467941,10249.515910168493,10172.280524936448,10249.515910168493
2022-02-04,10334.425824579423,10195.014906621038,10221.110258899826,10238.026683201448,10221.110258899826
2022-02-03,10317.217970639706,10212.685897298155,10212.889372655036,10286.357541512789,10212.889372655036
2022-02-02,10286.927416180039,10192.439016874478,10256.305925194098,10192.439016874478,10256.305925194098
2022-02-01,10150.306207733995,10034.299481326176,10132.141501269349,10036.128052813363,10132.141501269349
2022-01-31,10084.642649997264,9986.71749206708,10004.785260050914,10007.063836131962,10004.785260050914
2022-01-28,10113.948087248842,9934.397396586035,9995.809596874626,10113.948087248842,9995.809596874626
2022-01-27,10231.245692687446,9951.245695384707,10174.154784146498,10060.309667398058,10174.154784146498
2022-01-26,10167.642040114495,9959.413971152044,10092.251913926428,9959.413971152044,10092.251913926428
2022-01-25,9958.58757279424,9843.321771031273,9943.560527368383,9843.321771031273,9943.560527368383
2022-01-24,10158.915378036105,9873.226256560882,9891.89263474695,10158.915378036105,9891.89263474695
2022-01-21,10313.848028671697,10130.932141043742,10190.272382911746,10313.848028671697,10190.272382911746
2022-01-20,10368.39782448366,10274.308037807334,10322.128620737709,10328.456614779434,10322.128620737709
2022-01-19,10356.503964297524,10234.400816151101,10322.1361033746,10286.625820481939,10322.1361033746
2022-01-18,10390.292225432773,10279.62057654562,10322.7346151243,10387.808289053755,10322.7346151243
2022-01-17,10413.84320939565,10313.876024651974,10407.238893948897,10313.876024651974,10407.238893948897
2022-01-14,10378.716322808683,10316.81286743623,10344.144189225619,10372.805735908922,10344.144189225619
2022-01-13,10373.611399990701,10323.789285253339,10370.033091805106,10353.40287023757,10370.033091805106
2022-01-12,10312.474383995954,10213.183314301019,10295.460069156015,10213.183314301019,10295.460069156015
2022-01-11,10181.324165768514,10110.883078460532,10173.51548537482,10110.883078460532,10173.51548537482
2022-01-10,10188.959980115313,10089.491442879404,10119.815890347743,10174.225914200619,10119.815890347743
2022-01-07,10130.301720216332,10058.005063592404,10130.301720216332,10083.055814511701,10130.301720216332
2022-01-06,10189.603019800668,10058.221696899103,10099.457972617898,10189.603019800668,10099.457972617898
2022-01-05,10189.12898463371,10127.303864041209,10171.402806481778,10155.543966180965,10171.402806481778
2022-01-04,10140.48217676298,9956.772659998924,10119.394346728559,9956.772659998924,10119.394346728559
2021-12-31,9992.859303588806,9930.888271450829,9967.927807975902,9992.859303588806,9967.927807975902
2021-12-30,10034.178985734527,9993.16965384334,9993.16965384334,10017.035519144069,9993.16965384334
2021-12-29,10017.382768382044,9903.14618027679,9968.418473503909,9903.14618027679,9968.418473503909
2021-12-28,9910.06854362673,9910.06854362673,9910.06854362673,9910.06854362673,9910.06854362673
2021-12-27,9881.787180833937,9881.787180833937,9881.787180833937,9881.787180833937,9881.787180833937
2021-12-24,9925.794671093663,9879.11280870856,9883.496774532778,9885.159195823919,9883.496774532778
2021-12-23,9861.032051351596,9788.437085509167,9844.902803836854,9802.603585188921,9844.902803836854
2021-12-22,9742.117817134911,9651.60560922733,9742.117817134911,9683.3996643727,9742.117817134911
2021-12-21,9639.882111501178,9508.601083815878,9639.882111501178,9508.601083815878,9639.882111501178
2021-12-20,9617.695546484589,9394.276798562973,9522.589117137803,9617.695546484589,9522.589117137803
2021-12-17,9708.34309224957,9641.284709235377,9686.252331463253,9673.847929598318,9686.252331463253
2021-12-16,9646.722999361715,9510.656582487965,9629.839039065362,9510.656582487965,9629.839039065362
2021-12-15,9558.842308748424,9482.078911480165,9487.265269930554,9550.626164366558,9487.265269930554
2021-12-14,9625.356817483693,9538.372144707919,9538.372144707919,9555.285464038465,9538.372144707919
2021-12-13,9689.954905862576,9580.45085752585,9586.827546054901,9666.821181365289,9586.827546054901
2021-12-10,9695.292051425202,9633.456559440576,9642.66047355976,9681.644868420897,9642.66047355976
2021-12-09,9730.646918050232,9647.238731030548,9671.413102624785,9692.271754399268,9671.413102624785
2021-12-08,9774.181074574813,9714.096827348565,9718.719711449527,9722.49484603054,9718.719711449527
2021-12-07,9742.260356399252,9593.155698930681,9735.906728525626,9593.155698930681,9735.906728525626
2021-12-06,9592.092067494701,9428.041976768516,9573.599533262111,9428.041976768516,9573.599533262111
2021-12-03,9570.742797709898,9450.032044404938,9472.681935643186,9481.845632098355,9472.681935643186
2021-12-02,9520.00763013414,9406.50346309815,9467.591466884924,9520.00763013414,9467.591466884924
2021-12-01,9549.148339663816,9386.060494430634,9531.424868467351,9386.193453704425,9531.424868467351
2021-11-30,9466.931728680664,9306.765030230887,9399.690742133871,9466.931728680664,9399.690742133871
2021-11-29,9554.691202234659,9397.42770703304,9485.371460033472,9397.42770703304,9485.371460033472
2021-11-26,9733.144576020803,9375.992197616211,9378.53520243542,9733.144576020803,9378.53520243542
2021-11-25,9747.3035491313,9713.150380898418,9745.210634450363,9713.150380898418,9745.210634450363
2021-11-24,9775.003363219768,9692.192803917844,9746.151420655684,9719.894414047756,9746.151420655684
2021-11-23,9770.994122515654,9652.157037629984,9735.651142816849,9720.605590807085,9735.651142816849
2021-11-22,9770.443799998415,9683.36111228903,9747.376694969564,9704.533947190293,9747.376694969564
2021-11-19,9840.582268074286,9718.072958007115,9751.565585916387,9795.290947382786,9751.565585916387
2021-11-18,9837.102391661398,9770.62910243057,9789.476917542293,9837.02144184703,9789.476917542293
2021-11-17,9836.179509086249,9786.521836127153,9788.159639885198,9836.179509086249,9788.159639885198
2021-11-16,9879.659183558644,9820.501233817715,9824.309225142833,9857.682782918258,9824.309225142833
2021-11-15,9879.621882680449,9826.798935715002,9864.031264348254,9858.731527479738,9864.031264348254
2021-11-12,9894.779350223787,9811.653194859726,9821.571124957834,9870.051357391578,9821.571124957834
2021-11-11,9917.927591544927,9831.106945543326,9904.206361688657,9845.150081085374,9904.206361688657
2021-11-10,9953.245146556383,9858.270889890673,9953.245146556383,9863.5999708258,9953.245146556383
2021-11-09,9921.257726065625,9859.756245329048,9866.877612198634,9902.633656138118,9866.877612198634
2021-11-08,9870.942534746995,9839.858645914217,9849.167623038617,9853.970515583958,9849.167623038617
2021-11-05,9903.494469611993,9820.794802920822,9866.629492414966,9834.141302543638,9866.629492414966
2021-11-04,9987.619930624503,9925.486267989245,9969.748114503936,9927.266602162175,9969.748114503936
2021-11-03,9910.248134987474,9852.619329348192,9871.098131156441,9906.394412871237,9871.098131156441
2021-11-02,9952.916154422352,9886.550817073865,9934.058020496785,9952.916154422352,9934.058020496785
2021-11-01,9993.418349640837,9903.355133001254,9973.208174773521,9903.355133001254,9973.208174773521
2021-10-29,,,,,
2021-10-28,10016.353614426069,9963.717678597384,10004.788613318455,10010.032885897086,10004.788613318455
2021-10-27,9998.146182991943,9952.553059864205,9960.82024664821,9994.259781231354,9960.82024664821
2021-10-26,10023.361343850835,9943.035910656212,10018.474363767871,9943.035910656212,10018.474363767871
2021-10-25,9975.816047456623,9916.656502933221,9941.804126908153,9916.656502933221,9941.804126908153
2021-10-22,,,,,
2021-10-21,9966.984127783287,9904.427237424517,9916.28767078178,9961.522811958315,9916.28767078178
2021-10-20,9993.005500881383,9951.577972356828,9984.490533390184,9976.79112285025,9984.490533390184
2021-10-19,9963.227098269743,9916.619881385119,9955.282216078105,9936.385534476467,9955.282216078105
2021-10-18,9936.991279874272,9863.047953596162,9895.507191938197,9936.991279874272,9895.507191938197
2021-10-15,,,,,
2021-10-14,9863.653503446256,9762.052876392889,9852.116986665274,9762.052876392889,9852.116986665274
2021-10-13,9777.423824154852,9688.655832685608,9762.319322988618,9746.476683303856,9762.319322988618
2021-10-12,9704.592324805331,9591.31765250421,9682.024294912682,9704.592324805331,9682.024294912682
2021-10-11,9713.033065395966,9630.130105771914,9713.033065395966,9643.31303541705,9713.033065395966
2021-10-08,,,,,
2021-10-07,9663.48405424591,9528.561689907769,9640.479423379049,9528.561689907769,9640.479423379049
2021-10-06,9619.28478747191,9440.412385212325,9508.87593309846,9619.28478747191,9508.87593309846
2021-10-05,9654.565355691006,9554.388194881685,9644.453608538168,9554.388194881685,9644.453608538168
2021-10-04,9623.86228241291,9528.936509159239,9540.217109220492,9562.070720436861,9540.217109220492
2021-10-01,,,,,
2021-09-30,9643.87135109296,9526.629970291611,9545.28568173576,9574.569087280583,9545.28568173576
2021-09-29,9556.283930699195,9434.546546891845,9543.716798103664,9436.224849855991,9543.716798103664
2021-09-28,9576.208683146067,9500.670042722459,9517.624932971717,9565.429056438072,9517.624932971717
2021-09-27,9758.426763799438,9650.348277971752,9678.01187620782,9661.679528957997,9678.01187620782
2021-09-24,,,,,
2021-09-23,9786.10702980134,9702.742823455568,9713.267983334943,9720.15667989224,9713.267983334943
2021-09-22,9655.187528848235,9506.080129291522,9645.505760712636,9506.080129291522,9645.505760712636
2021-09-21,9566.893944770707,9428.994468747776,9534.252591131526,9428.994468747776,9534.252591131526
2021-09-20,9514.209152612711,9329.270908978971,9432.601873562451,9514.209152612711,9432.601873562451
2021-09-17,,,,,
2021-09-16,9739.292016576916,9680.420196338137,9695.817653892971,9680.654745422755,9695.817653892971
2021-09-15,9759.68047197687,9717.05361577192,9717.05361577192,9741.386099966883,9717.05361577192
2021-09-14,9761.704269358668,9694.931723549687,9714.210828813253,9761.676648864022,9714.210828813253
2021-09-13,9812.36883723512,9727.111998585931,9781.3990588068,9727.111998585931,9781.3990588068
2021-09-10,,,,,
2021-09-09,9819.98742380251,9685.867071800518,9721.282816385503,9819.98742380251,9721.282816385503
2021-09-08,9843.007463088474,9721.521656850591,9768.88239726971,9843.007463088474,9768.88239726971
2021-09-07,9903.789160946992,9849.717231946248,9851.687743120332,9903.789160946992,9851.687743120332
2021-09-06,9958.370786631673,9879.112029922675,9946.690257443199,9879.112029922675,9946.690257443199
2021-09-03,,,,,
2021-09-02,9919.303548013197,9865.24313750808,9912.551185503216,9893.096632861754,9912.551185503216
2021-09-01,9898.14484170987,9804.993478744816,9846.501197251126,9804.993478744816,9846.501197251126
2021-08-31,9848.107716317518,9753.951945656696,9792.00760113705,9830.943474163749,9792.00760113705
2021-08-27,,,,,
2021-08-26,9797.369331712514,9722.430990992169,9762.921537130149,9797.369331712514,9762.921537130149
2021-08-25,9845.470574556268,9803.537756196987,9843.226631879787,9809.718923446928,9843.226631879787
2021-08-24,9785.827240081628,9712.258466806552,9780.501739329626,9757.497772163762,9780.501739329626
2021-08-23,9810.186800230726,9727.975463968683,9756.962165502146,9727.975463968683,9756.962165502146
2021-08-20,,,,,
2021-08-19,9772.392057170671,9532.134707241124,9621.825695697746,9772.392057170671,9621.825695697746
2021-08-18,9893.884295276635,9817.963457403732,9853.381270437487,9869.585229136284,9853.381270437487
2021-08-17,9877.366997381354,9781.348967907119,9867.144127614776,9829.866378049293,9867.144127614776
2021-08-16,9992.677053916708,9852.96221635545,9903.072957658507,9992.677053916708,9903.072957658507
2021-08-13,,,,,
2021-08-12,9972.929052602047,9920.748895607945,9934.988636704005,9972.15560400711,9934.988636704005
2021-08-11,10012.119323862471,9925.58966573825,10012.119323862471,9930.165753427511,10012.119323862471
2021-08-10,9915.835239875396,9845.54814277372,9908.045547814718,9868.280760989872,9908.045547814718
2021-08-09,9886.576385178405,9818.632831996238,9877.574487590064,9864.625604136063,9877.574487590064
2021-08-06,,,,,
2021-08-05,9930.849654720585,9887.228484485484,9917.033498630795,9921.810657440066,9917.033498630795
2021-08-04,9921.297092273195,9870.152519202902,9895.349764056109,9870.152519202902,9895.349764056109
2021-08-03,9908.40615234731,9845.956606253469,9889.658762423442,9856.255840510086,9889.658762423442
2021-08-02,9880.050076725867,9769.797228011368,9838.4551889926,9769.797228011368,9838.4551889926
2021-07-30,,,,,
2021-07-29,9906.20168469458,9787.113833578096,9884.543000702828,9798.257373117374,9884.543000702828
2021-07-28,9767.268597851475,9699.750833476113,9757.923193596018,9729.344613618394,9757.923193596018
2021-07-27,9757.288612354989,9620.224527126436,9712.461312526872,9753.207092952864,9712.461312526872
2021-07-26,9733.857647880486,9653.676211607322,9715.57550597757,9718.548774138784,9715.57550597757
2021-07-23,,,,,
2021-07-22,9667.829014363435,9581.452910032911,9598.06422909249,9639.358370502616,9598.06422909249
2021-07-21,9610.453122504314,9436.806006900662,9597.465931027718,9436.806006900662,9597.465931027718
2021-07-20,9447.702745684901,9307.784546003571,9381.22694507629,9331.1383291132,9381.22694507629
2021-07-19,9580.04442400361,9313.397810540293,9356.266865180965,9580.04442400361,9356.266865180965
2021-07-16,,,,,
2021-07-15,9835.385022978224,9687.752668275678,9697.433478420107,9806.9234411536,9697.433478420107
2021-07-14,9873.503379442956,9802.646948903803,9827.037192938402,9873.503379442956,9827.037192938402
2021-07-13,9874.696342512096,9824.746043918598,9836.425964485237,9837.392388172784,9836.425964485237
2021-07-12,9908.165730707351,9812.803973488555,9895.042553108435,9890.126569119,9895.042553108435
2021-07-09,,,,,
2021-07-08,9861.843448237823,9628.157991854832,9695.857130561477,9861.843448237823,9695.857130561477
2021-07-07,9872.864417477656,9799.994616026821,9869.193325207596,9799.994616026821,9869.193325207596
2021-07-06,9899.494417082244,9768.520016704506,9803.241279163662,9891.638990307189,9803.241279163662
2021-07-05,9932.146146628744,9853.831058632817,9927.823020752112,9870.12591770628,9927.823020752112
2021-07-02,,,,,
2021-07-01,9816.324503397269,9683.214988474292,9803.872145426905,9683.214988474292,9803.872145426905
2021-06-30,9819.681379082844,9695.025382779582,9732.225807680377,9801.482212105353,9732.225807680377
2021-06-29,9857.10119747413,9789.396325730138,9811.115594543535,9790.93287056015,9811.115594543535
2021-06-28,9904.40096745309,9815.200263133687,9816.615927026729,9904.192781586466,9816.615927026729
2021-06-25,,,,,
2021-06-24,9908.022737821942,9840.511780732557,9894.885169590161,9844.909526030486,9894.885169590161
2021-06-23,9957.957788173613,9880.661888939803,9880.661888939803,9902.939980605493,9880.661888939803
2021-06-22,9902.58794857163,9850.21994842662,9890.507317744357,9851.83813916099,9890.507317744357
2021-06-21,9838.367942416617,9676.248382632022,9834.524530760496,9772.110867562202,9834.524530760496
2021-06-18,,,,,
2021-06-17,10014.844716137062,9942.377715421404,9970.910115972463,10014.844716137062,9970.910115972463
2021-06-16,10097.850949582305,10030.233847856052,10052.255225492534,10034.808810046095,10052.255225492534
2021-06-15,10124.100493193917,10058.02994503766,10099.950665809436,10063.620313242698,10099.950665809436
