Date,High,Low,Open,Close,Volume,Adj Close
2018-01-01,534.1588489558383,528.9117270173798,533.5144236948524,529.6416922057165,7500.0,529.6416922057165
2018-01-02,531.7898417608641,527.7068711569377,530.997736778743,529.4118142873218,10600.0,529.4118142873218
2018-01-03,535.7449036280982,532.074222732879,534.6613593523022,532.5146453479628,9000.0,532.5146453479628
2018-01-04,536.043518721304,532.9960215789089,534.7361814363567,535.6373664453586,10500.0,535.6373664453586
2018-01-05,539.5150424152237,536.8637439531518,536.8705246099797,538.9627270954179,14700.0,538.9627270954179
2018-01-08,543.518093839202,540.8413570711035,540.8413570711035,542.9983307345275,13500.0,542.9983307345275
2018-01-09,543.5294621518507,541.2502417251484,542.6402565271501,542.8227886981026,11200.0,542.8227886981026
2018-01-10,543.1764122647994,539.1849672056206,542.754518780982,541.0933400440312,8500.0,541.0933400440312
2018-01-11,542.0150535759766,539.5327835725825,540.6443126757141,541.1463172764448,8100.0,541.1463172764448
2018-01-12,544.0125555537782,539.3596272156582,543.0791232704495,543.289613323956,7800.0,543.289613323956
2018-01-15,549.8429884223399,545.4950251191649,545.4950251191649,547.9530289854238,14600.0,547.9530289854238
2018-01-16,549.9901166853765,546.8339975597688,549.0719930654532,547.392866110195,53600.0,547.392866110195
2018-01-17,548.7771397260874,542.2486042627554,543.0764978103475,548.2022594318146,35000.0,548.2022594318146
2018-01-18,556.3236811681742,550.9822324462815,554.115923164796,552.4526226558887,15700.0,552.4526226558887
2018-01-19,556.4976946106282,551.471488501006,553.3182655788488,556.0186762938981,35200.0,556.0186762938981
2018-01-22,561.2802847894862,556.8464727790891,557.9319620954794,560.8151974738606,13700.0,560.8151974738606
2018-01-23,566.2299837242625,561.4264900689935,561.492409463038,565.7470844155708,27000.0,565.7470844155708
2018-01-24,568.9083467973638,565.2741841084727,567.2366687248916,567.236975095039,25200.0,567.236975095039
2018-01-25,570.1197990107739,563.4560374018281,569.5122151445124,567.0278735900289,15100.0,567.0278735900289
2018-01-29,573.2889829118124,567.773470949673,567.9779699281598,570.7605816294213,16900.0,570.7605816294213
2018-01-30,570.00412652644,565.3172571714379,569.7732586539533,565.9505333287079,18100.0,565.9505333287079
2018-01-31,565.3245604133351,561.6820700636009,563.771307557856,563.9811072593197,11000.0,563.9811072593197
2018-02-01,569.4938758126566,557.6335156007425,566.2292902356335,563.9937114568182,25200.0,563.9937114568182
2018-02-02,558.6264909518778,547.1889174082694,558.149314797472,548.1320959184558,18000.0,548.1320959184558
2018-02-05,543.7831371137792,538.273121202478,541.361271238613,541.9586063484604,23500.0,541.9586063484604
2018-02-06,536.7515231576909,520.6089745779761,524.8222052666143,531.6971525966754,22900.0,531.6971525966754
2018-02-07,541.8307029232637,531.5477042563806,540.2203974451903,532.7088337192052,13100.0,532.7088337192052
2018-02-08,539.4759066799036,531.2891485999347,532.8366199546467,536.030557509119,35700.0,536.030557509119
2018-02-09,528.7161232462089,525.2853299267316,527.6565217262615,527.7079257359248,15200.0,527.7079257359248
2018-02-12,534.9734059035891,531.2946338440247,532.6685157760461,534.1811607565506,15500.0,534.1811607565506
2018-02-14,536.5506065567093,529.6284382540695,535.9833044168842,531.609283931665,21100.0,531.609283931665
2018-02-15,539.3982085844333,533.9461927086691,534.282913152916,535.6870233728647,13000.0,535.6870233728647
2018-02-16,540.1119481155936,531.4892779200383,538.5937350286138,532.3256035006116,18000.0,532.3256035006116
2018-02-19,530.0242683015708,521.1924902958672,528.9523248145534,524.6141906981346,18000.0,524.6141906981346
2018-02-20,526.485554062255,521.7873352163665,525.7568072286521,522.4957953465245,19200.0,522.4957953465245
2018-02-21,522.7990517508558,519.5791429883727,521.2954480630111,521.7738455196052,17700.0,521.7738455196052
2018-02-22,521.9006091876984,519.1682505248993,521.1047321529237,521.141871476056,11800.0,521.141871476056
2018-02-23,526.0487251139685,520.8817609132053,520.8817609132053,525.656845574753,21600.0,525.656845574753
2018-02-26,532.9488441591029,528.9664652379884,528.9664652379884,532.3670995213632,8400.0,532.3670995213632
2018-02-27,534.2786921099149,529.7106753267647,533.4724225249699,530.19723499178,12700.0,530.19723499178
2018-02-28,528.4661276528923,524.9799306149449,526.1997685911091,526.6374539192119,12000.0,526.6374539192119
2018-03-01,525.4235136216389,521.3946992078363,523.3172879817034,521.8722029596765,11300.0,521.8722029596765
2018-03-05,522.1046903314326,516.2619171875591,522.1046903314326,517.6942813861787,16900.0,517.6942813861787
2018-03-06,523.9721549993457,510.89032759342103,523.7767935245386,512.5431181203651,11800.0,512.5431181203651
2018-03-07,513.6571313147085,508.41641139332336,512.8585442752968,509.06287801598586,10700.0,509.06287801598586
2018-03-08,515.3236523679785,509.12114265035035,512.3116996352561,513.9613961405076,15500.0,513.9613961405076
2018-03-09,514.9682276178162,510.92667305004767,514.1318907783118,511.7058778092415,8200.0,511.7058778092415
2018-03-12,522.7820246882031,515.1729875906025,515.1729875906025,522.0964380952895,12200.0,522.0964380952895
2018-03-13,524.7063863569697,519.2501290743288,520.7168636095208,521.3106306615759,14300.0,521.3106306615759
2018-03-14,522.5380249304797,517.99590474405,520.3538231470344,521.9301071453496,9300.0,521.9301071453496
2018-03-15,522.331167603267,518.7992227611935,521.9793226613027,519.5435194072595,17300.0,519.5435194072595
2018-03-16,518.2132272151355,509.42442862914766,518.1292313960566,510.28697797013155,12700.0,510.28697797013155
2018-03-19,511.42377336366405,504.98021716188646,511.31895030604346,506.00353275017005,9800.0,506.00353275017005
2018-03-20,507.6320870720742,503.1561099763689,504.1624126119165,506.00693137813965,14600.0,506.00693137813965
2018-03-21,511.3245903196216,506.96481753926633,507.27584492466264,507.97119532882556,10100.0,507.97119532882556
2018-03-22,511.5110103118121,506.6165507268877,510.3616894289797,507.2768218859657,12900.0,507.2768218859657
2018-03-23,502.14897878990973,498.5242175890084,501.0879188146291,500.2537942068123,11400.0,500.2537942068123
2018-03-26,511.8697010968427,502.5917006763091,502.92046690786225,511.11230098506985,16400.0,511.11230098506985
2018-03-27,514.2273188178251,509.698342919331,511.1753569222981,511.1970865683602,15100.0,511.1970865683602
