Date,High,Low,Open,Close,Volume,Adj Close
2018-01-01,6.506400108337402,6.500999927520752,6.50570011138916,6.50570011138916,0.0,6.50570011138916
2018-01-02,6.507299900054932,6.480100154876709,6.505799770355225,6.505799770355225,0.0,6.505799770355225
2018-01-03,6.509300231933594,6.489999771118164,6.492599964141846,6.49399995803833,0.0,6.49399995803833
2018-01-04,6.508900165557861,6.486999988555908,6.502799987792969,6.5030999183654785,0.0,6.5030999183654785
2018-01-05,6.497099876403809,6.469399929046631,6.493199825286865,6.493299961090088,0.0,6.493299961090088
2018-01-08,6.499800205230713,6.482999801635742,6.487400054931641,6.487500190734863,0.0,6.487500190734863
2018-01-09,6.530700206756592,6.491199970245361,6.497399806976318,6.497600078582764,0.0,6.497600078582764
2018-01-10,6.534200191497803,6.498199939727783,6.528800010681152,6.529399871826172,0.0,6.529399871826172
2018-01-11,6.5177001953125,6.494900226593018,6.507500171661377,6.507199764251709,0.0,6.507199764251709
2018-01-12,6.4984002113342285,6.447299957275391,6.495299816131592,6.490200042724609,0.0,6.490200042724609
2018-01-15,6.460000038146973,6.417900085449219,6.458000183105469,6.456200122833252,0.0,6.456200122833252
2018-01-16,6.442800045013428,6.414899826049805,6.436200141906738,6.435200214385986,0.0,6.435200214385986
2018-01-17,6.446899890899658,6.415299892425537,6.442299842834473,6.442299842834473,0.0,6.442299842834473
2018-01-18,6.439799785614014,6.418000221252441,6.432300090789795,6.43209981918335,0.0,6.43209981918335
2018-01-19,6.422900199890137,6.381899833679199,6.4197998046875,6.420599937438965,0.0,6.420599937438965
2018-01-22,6.408599853515625,6.394400119781494,6.40310001373291,6.4029998779296875,0.0,6.4029998779296875
2018-01-23,6.411799907684326,6.393199920654297,6.404200077056885,6.404399871826172,0.0,6.404399871826172
2018-01-24,6.405799865722656,6.364200115203857,6.402500152587891,6.402900218963623,0.0,6.402900218963623
2018-01-25,6.37060022354126,6.307799816131592,6.369200229644775,6.36929988861084,0.0,6.36929988861084
2018-01-26,6.334400177001953,6.308000087738037,6.323200225830078,6.322800159454346,0.0,6.322800159454346
2018-01-29,6.337299823760986,6.310200214385986,6.3155999183654785,6.315899848937988,0.0,6.315899848937988
2018-01-30,6.343599796295166,6.318600177764893,6.336100101470947,6.336299896240234,0.0,6.336299896240234
2018-01-31,6.3308000564575195,6.28000020980835,6.320199966430664,6.321100234985352,0.0,6.321100234985352
2018-02-01,6.306300163269043,6.278900146484375,6.2891998291015625,6.2881999015808105,0.0,6.2881999015808105
2018-02-02,6.302800178527832,6.2683000564575195,6.298799991607666,6.298399925231934,0.0,6.298399925231934
2018-02-05,6.3105998039245605,6.276199817657471,6.308000087738037,6.307600021362305,0.0,6.307600021362305
2018-02-06,6.30019998550415,6.264599800109863,6.292099952697754,6.289700031280518,0.0,6.289700031280518
2018-02-07,6.284599781036377,6.246200084686279,6.28249979019165,6.28249979019165,0.0,6.28249979019165
2018-02-08,6.343500137329102,6.264800071716309,6.267199993133545,6.267600059509277,0.0,6.267600059509277
2018-02-09,6.332099914550781,6.292500019073486,6.326200008392334,6.326300144195557,0.0,6.326300144195557
2018-02-12,6.330900192260742,6.27810001373291,6.287799835205078,6.286900043487549,0.0,6.286900043487549
2018-02-13,6.348100185394287,6.31279993057251,6.3277997970581055,6.326499938964844,0.0,6.326499938964844
2018-02-14,6.352099895477295,6.319900035858154,6.3394999504089355,6.340000152587891,0.0,6.340000152587891
2018-02-15,6.35099983215332,6.3383002281188965,6.345600128173828,6.3460001945495605,0.0,6.3460001945495605
2018-02-16,6.3516998291015625,6.339099884033203,6.3480000495910645,6.3471999168396,0.0,6.3471999168396
2018-02-19,6.350399971008301,6.333099842071533,6.343599796295166,6.340099811553955,0.0,6.340099811553955
2018-02-20,6.352099895477295,6.3383002281188965,6.347400188446045,6.348400115966797,0.0,6.348400115966797
2018-02-21,6.350500106811523,6.336699962615967,6.348199844360352,6.346199989318848,0.0,6.346199989318848
2018-02-22,6.362400054931641,6.339000225067139,6.3470001220703125,6.34660005569458,0.0,6.34660005569458
2018-02-23,6.3531999588012695,6.3302998542785645,6.353000164031982,6.350200176239014,0.0,6.350200176239014
2018-02-26,6.337699890136719,6.297900199890137,6.336299896240234,6.327300071716309,0.0,6.327300071716309
2018-02-27,6.31850004196167,6.288099765777588,6.314199924468994,6.3140997886657715,0.0,6.3140997886657715
2018-02-28,6.33459997177124,6.312399864196777,6.317200183868408,6.316699981689453,0.0,6.316699981689453
2018-03-01,6.358500003814697,6.32859992980957,6.330399990081787,6.330900192260742,0.0,6.330900192260742
2018-03-02,6.361199855804443,6.3302998542785645,6.357999801635742,6.357399940490723,0.0,6.357399940490723
2018-03-05,6.350299835205078,6.327000141143799,6.350299835205078,6.350299835205078,0.0,6.350299835205078
2018-03-06,6.350599765777588,6.309299945831299,6.348599910736084,6.348899841308594,0.0,6.348899841308594
2018-03-07,6.329500198364258,6.307400226593018,6.309599876403809,6.3094000816345215,0.0,6.3094000816345215
2018-03-08,6.341800212860107,6.319200038909912,6.324699878692627,6.324999809265137,0.0,6.324999809265137
2018-03-09,6.3516998291015625,6.319900035858154,6.341599941253662,6.341599941253662,0.0,6.341599941253662
2018-03-12,6.3358001708984375,6.314300060272217,6.329999923706055,6.328499794006348,0.0,6.328499794006348
2018-03-13,6.332699775695801,6.3119001388549805,6.328400135040283,6.329100131988525,0.0,6.329100131988525
2018-03-14,6.322700023651123,6.306399822235107,6.320199966430664,6.320400238037109,0.0,6.320400238037109
2018-03-15,6.323400020599365,6.30079984664917,6.314499855041504,6.315999984741211,0.0,6.315999984741211
2018-03-16,6.333000183105469,6.3140997886657715,6.320700168609619,6.320899963378906,0.0,6.320899963378906
2018-03-19,6.344200134277344,6.320099830627441,6.338600158691406,6.338200092315674,0.0,6.338200092315674
2018-03-20,6.333899974822998,6.320000171661377,6.333199977874756,6.331600189208984,0.0,6.331600189208984
2018-03-21,6.33519983291626,6.320000171661377,6.332699775695801,6.332900047302246,0.0,6.332900047302246
2018-03-22,6.3343000411987305,6.30709981918335,6.3231000900268555,6.3206000328063965,0.0,6.3206000328063965
2018-03-23,6.3368000984191895,6.315299987792969,6.334700107574463,6.334700107574463,0.0,6.334700107574463
2018-03-25,6.318699836730957,6.271100044250488,6.318299770355225,6.320000171661377,0.0,6.320000171661377
2018-03-26,6.282599925994873,6.2342000007629395,6.263400077819824,6.27239990234375,0.0,6.27239990234375
